Elapsed time,virtual.lab.inf.uva.es CPU,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap
23:07:17.0,0.901,0,0,36.185,11874304
23:07:18.0,0,0,2,36.037,11874304
23:07:19.0,0.502,0,0,35.796,11874304
23:07:20.0,0.502,0,3,35.648,11874304
23:07:21.0,1.5,0,0,35.517,11874304
23:07:22.0,2.02,0,0,35.177,11874304
23:07:23.0,2.02,0,0,34.591,11874304
23:07:24.0,3,0,2,34.447,11874304
23:07:25.0,2.5,0,2,34.124,11874304
23:07:26.0,7.575,0,0,33.376,11874304
23:07:27.0,6.03,0,0,32.38,11874304
23:07:28.0,5,0,0,31.812,11874304
23:07:29.0,6.5,0,2,31.672,11874304
23:07:30.0,7,0,2,31.672,11874304
23:07:31.0,6.091,0,0,31.689,11874304
23:07:32.0,4.545,0,0,31.793,11874304
23:07:33.0,6.5,0,0,32.095,11874304
23:07:34.0,18.367,0,2,33.772,11874304
23:07:35.0,38.383,0,62,36.277,11874304
23:07:36.0,18.877,0,42,38.719,11874304
23:07:37.0,16.751,0,0,40.432,11874304
23:07:38.0,19.17,0,0,41.375,11874304
23:07:39.0,20.812,0,2,42.628,11874304
23:07:40.0,8.762,0,2,42.527,11874304
23:07:41.0,10.309,0,0,42.526,11874304
23:07:42.0,15.075,0,0,43.124,11874304
23:07:43.0,22.797,0,0,44.553,11874304
23:07:44.0,18.461,0,5,45.966,11874304
23:07:45.0,22.335,0,26,47.759,11874304
23:07:46.0,33.333,0,50,48.332,11874304
23:07:47.0,24.12,0,19,48.381,11874304
23:07:48.0,29.591,0,22,49.876,11874304
23:07:49.0,22.842,0,6,51.59,11874304
23:07:50.0,7.692,0,6,52.06,11874304
23:07:51.0,14.07,0,6,52.459,11874304
23:07:52.0,6.03,0,12,52.642,11874304
23:07:53.0,21,0,3,54.272,11874304
23:07:54.0,18.181,0,4,56.338,11874304
23:07:55.0,16.582,0,12,56.853,11874304
23:07:56.0,7.142,0,8,57.094,11874304
23:07:57.0,8.04,0,15,57.261,11874304
23:07:58.0,17.766,0,3,59.38,11874304
23:07:59.0,19,0,18,59.378,11874304
23:08:00.0,12.182,0,12,60.631,11874304
23:08:01.0,14.427,0,10,61.833,11874304
23:08:02.0,6.185,0,3,62.278,11874304
23:08:03.0,11.055,0,3,62.872,11874304
23:08:04.0,10.204,0,15,63.058,11874304
23:08:05.0,1.02,0,0,62.535,11874304
23:08:06.0,3.535,0,6,62.806,11874304
23:08:07.0,5.076,0,3,62.396,11874304
