Elapsed time,virtual.lab.inf.uva.es CPU,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap
08:19:41.0,0,0,0,24.564,12398592
08:19:42.0,0,0,0,24.564,12398592
08:19:43.0,38.19,0,87,24.568,12398592
08:19:44.0,1.005,0,16,24.568,12398592
08:19:45.0,0,0,0,24.568,12398592
08:19:46.0,2.512,0,0,23.922,12398592
08:19:47.0,1.005,0,0,23.773,12398592
08:19:48.0,1.5,0,2,23.878,12398592
08:19:49.0,2,0,2,24.13,12398592
08:19:50.0,5.97,0,0,24.664,12398592
08:19:51.0,13.636,0,0,25.896,12398592
08:19:52.0,10.5,0,0,27.219,12398592
08:19:53.0,6.03,0,2,27.632,12398592
08:19:54.0,13.432,0,0,28.369,12398592
08:19:55.0,10.5,0,0,28.541,12398592
08:19:56.0,8.457,0,0,28.786,12398592
08:19:57.0,5.583,0,0,29.034,12398592
08:19:58.0,9.183,0,2,29.43,12398592
08:19:59.0,31.979,0,0,32.661,12398592
08:20:00.0,15.625,0,0,33.673,12398592
08:20:01.0,18.181,0,0,35.826,12398592
08:20:02.0,30.964,0,0,39.249,12398592
08:20:03.0,20.918,0,2,40.869,12398592
08:20:04.0,17.857,0,0,41.155,12398592
08:20:05.0,15.979,0,0,42.012,12398592
08:20:06.0,23.316,0,0,42.824,12398592
08:20:07.0,13.402,0,0,42.985,12398592
08:20:08.0,17.857,0,5,43.957,12398592
08:20:09.0,20.1,0,3,45.551,12398592
08:20:10.0,19.597,0,31,46.081,12398592
08:20:11.0,16.062,0,6,46.646,12398592
08:20:12.0,11.557,0,16,46.333,12398592
08:20:13.0,25,0,7,48.751,12398592
08:20:14.0,26.153,0,33,49.897,12398592
08:20:15.0,15.463,0,9,51.445,12398592
08:20:16.0,18.592,0,19,52.515,12398592
08:20:17.0,18.041,0,12,54.047,12398592
08:20:18.0,17.435,0,12,55.003,12398592
08:20:19.0,29.629,0,37,55.071,12398592
08:20:20.0,59.793,0,98,54.785,12398592
08:20:21.0,71.573,0,83,56.172,12398592
08:20:22.0,24.747,0,15,57.862,12398592
08:20:23.0,9.693,0,18,57.567,12398592
08:20:24.0,10.714,0,4,58.238,12398592
08:20:25.0,8.673,0,13,58.198,12398592
08:20:26.0,16.062,0,31,59.116,12398592
08:20:27.0,4.102,0,19,58.535,12398592
08:20:28.0,5.154,0,27,57.777,12398592
08:20:29.0,17.098,0,12,57.507,12398592
08:20:30.0,13.471,0,26,57.447,12398592
08:20:31.0,9.895,0,17,57.532,12398592
08:20:32.0,9.278,0,15,57.878,12398592
08:20:33.0,17.857,0,36,57.736,12398592
08:20:34.0,15.979,0,9,58.428,12398592
08:20:35.0,4.663,0,13,58.42,12398592
08:20:36.0,22.513,0,44,58.802,12398592
08:20:37.0,34.358,0,56,59.076,12398592
08:20:38.0,10.659,0,16,58.056,12398592
08:20:39.0,2.59,0,12,57.578,12398592
08:20:40.0,14.285,0,10,56.924,12398592
08:20:41.0,4.123,0,20,55.912,12398592
08:20:42.0,7.653,0,12,55.022,12398592
08:20:43.0,16.494,0,23,54.516,12398592
08:20:44.0,13.917,0,9,53.455,12398592
08:20:45.0,15.463,0,29,53.201,12398592
08:20:46.0,9.278,0,22,52.231,12398592
08:20:47.0,14.499,0,36,51.058,12398592
08:20:48.0,20.103,0,13,51.346,12398592
08:20:49.0,31.658,0,27,49.141,12398592
08:20:50.0,15.384,0,16,48.417,12398592
08:20:51.0,18.181,0,33,48.631,12398592
08:20:52.0,30.303,0,55,48.218,12398592
08:20:53.0,18.652,0,30,47.495,12398592
08:20:54.0,20.918,0,18,47.971,12398592
08:20:55.0,28.426,0,15,49.007,12398592
08:20:56.0,26.424,0,43,49.194,12398592
08:20:57.0,21.319,0,6,49.609,12398592
08:20:58.0,21.319,0,3,49.9,12398592
08:20:59.0,33.163,0,7,49.348,12398592
08:21:00.0,10.824,0,3,48.753,12398592
08:21:01.0,9.644,0,6,47.971,12398592
08:21:02.0,11.734,0,7,47.609,12398592
08:21:03.0,10.05,0,0,47.265,12398592
08:21:04.0,8.04,0,0,46.915,12398592
08:21:05.0,7.179,0,0,46.396,12398592
08:21:06.0,10.606,0,0,45.269,12398592
08:21:07.0,8.457,0,2,44.526,12398592
08:21:08.0,11.224,0,0,44.619,12398592
08:21:09.0,14.795,0,0,44.992,12398592
08:21:10.0,23.5,0,0,45.409,12398592
08:21:11.0,14.213,0,1,45.195,12398592
08:21:12.0,12.626,0,5,45.521,12398592
08:21:13.0,14.141,0,9,45.211,12398592
08:21:14.0,18.367,0,6,45.838,12398592
08:21:15.0,15.463,0,6,45.705,12398592
08:21:16.0,13.705,0,0,46.119,12398592
08:21:17.0,28.571,0,50,45.995,12398592
08:21:18.0,39.593,0,63,46.928,12398592
08:21:19.0,21.827,0,12,47.692,12398592
08:21:20.0,13.917,0,12,47.85,12398592
08:21:21.0,21.243,0,14,48.706,12398592
08:21:22.0,24.365,0,18,50.923,12398592
08:21:23.0,67.171,0,81,52.872,12398592
08:21:24.0,84.263,0,97,53.645,12398592
08:21:25.0,14.646,0,22,53.718,12398592
08:21:26.0,23.115,0,18,54.08,12398592
08:21:27.0,12.307,0,11,54.441,12398592
08:21:28.0,15.979,0,25,54.224,12398592
08:21:29.0,30.256,0,17,55.856,12398592
08:21:30.0,20.304,0,19,56.029,12398592
08:21:32.0,13.402,0,30,56.525,12398592
08:21:33.0,11.794,0,18,56.298,12398592
08:21:34.0,10.309,0,6,56.539,12398592
08:21:35.0,18.461,0,30,56.622,12398592
08:21:36.0,14.871,0,12,57.535,12398592
08:21:37.0,8.29,0,4,57.563,12398592
08:21:38.0,12.182,0,11,58.548,12398592
08:21:39.0,14.871,0,15,59.485,12398592
08:21:40.0,27.918,0,19,59.801,12398592
08:21:41.0,12.82,0,9,60.535,12398592
08:21:42.0,12.435,0,12,61.027,12398592
08:21:43.0,13.989,0,6,61.878,12398592
08:21:44.0,4.123,0,15,61.606,12398592
08:21:45.0,6.632,0,18,61.389,12398592
08:21:46.0,6.091,0,18,61.003,12398592
08:21:47.0,1.562,0,4,60.078,12398592
08:21:48.0,13.775,0,16,59.2,12398592
08:21:49.0,4.663,0,6,58.831,12398592
08:21:50.0,12.06,0,39,58.209,12398592
08:21:51.0,31.313,0,57,57.146,12398592
08:21:52.0,9.693,0,24,56.194,12398592
08:21:53.0,5.641,0,18,55.702,12398592
08:21:54.0,5.076,0,12,54.507,12398592
08:21:55.0,6.06,0,15,53.794,12398592
