Elapsed time,virtual.lab.inf.uva.es CPU,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap
15:26:42.0,0,0,0,25.926,11087872
15:26:43.0,1.01,0,0,25.926,11087872
15:26:44.0,0,0,0,25.926,11087872
15:26:45.0,47.236,0,105,25.926,11087872
15:26:46.0,15.075,0,47,25.98,11087872
15:26:47.0,1,0,0,25.791,11087872
15:26:48.0,2.985,0,0,25.559,11087872
15:26:49.0,2,0,0,25.351,11087872
15:26:50.0,3.03,0,5,25.394,11087872
15:26:51.0,,0,,,
15:26:52.0,7,,0,25.947,11087872
15:26:53.0,3.535,0,0,25.987,11087872
15:26:54.0,3,0,0,26.191,11087872
15:26:55.0,3.015,0,0,26.254,11087872
15:26:56.0,6,0,0,26.389,11087872
15:26:57.0,5.025,0,3,26.7,11087872
15:26:58.0,5.5,0,0,27.124,11087872
15:26:59.0,5.555,0,0,27.444,11087872
15:27:00.0,9.09,0,0,27.995,11087872
15:27:01.0,7.653,0,0,28.362,11087872
15:27:02.0,16.666,0,44,28.846,11087872
15:27:03.0,9,0,3,29.544,11087872
15:27:04.0,7.106,0,0,29.986,11087872
15:27:05.0,7.575,0,0,30.457,11087872
15:27:06.0,6.122,0,0,30.372,11087872
15:27:07.0,5.05,0,2,30.341,11087872
15:27:08.0,19.696,0,78,30.247,11087872
15:27:09.0,4.95,0,6,30.148,11087872
15:27:10.0,6.565,0,15,30.231,11087872
15:27:11.0,9.137,0,18,30.383,11087872
15:27:12.0,6.153,0,13,30.564,11087872
15:27:13.0,10.606,0,12,30.955,11087872
15:27:14.0,15.075,0,18,31.276,11087872
15:27:15.0,13.402,0,18,31.342,11087872
15:27:16.0,7.537,0,10,31.196,11087872
15:27:17.0,6.122,0,13,31.237,11087872
15:27:18.0,4.568,0,15,31.229,11087872
15:27:19.0,8.854,0,15,31.153,11087872
15:27:20.0,7.106,0,10,31.052,11087872
15:27:21.0,6.06,0,19,30.974,11087872
15:27:22.0,5.583,0,9,30.963,11087872
15:27:23.0,9.547,0,12,31.252,11087872
15:27:24.0,9.595,0,9,31.314,11087872
15:27:25.0,13.541,0,19,31.266,11087872
15:27:26.0,14.141,0,33,31.156,11087872
15:27:27.0,6.565,0,6,31.177,11087872
15:27:28.0,4.5,0,0,30.803,11087872
15:27:29.0,3.03,0,0,30.623,11087872
15:27:30.0,2,0,0,30.574,11087872
15:27:31.0,3.553,0,0,30.437,11087872
15:27:32.0,3.015,0,2,30.2,11087872
15:27:33.0,6.532,0,19,30.146,11087872
15:27:34.0,7.07,0,25,30.143,11087872
15:27:35.0,2,0,0,30.148,11087872
15:27:36.0,3.553,0,0,30.099,11087872
15:27:37.0,2.02,0,2,30.095,11087872
15:27:38.0,1.5,0,0,30.1,11087872
15:27:39.0,3.517,0,2,30.093,11087872
15:27:40.0,4.545,0,0,30.093,11087872
15:27:41.0,5.97,0,0,30.099,11087872
15:27:42.0,1.01,0,2,30.09,11087872
15:27:43.0,2.538,0,0,30.091,11087872
15:27:44.0,12.5,0,49,30.09,11087872
15:27:45.0,3.517,0,0,30.095,11087872
15:27:46.0,5,0,0,30.276,11087872
15:27:47.0,5.102,0,2,30.408,11087872
15:27:48.0,10.606,0,0,30.953,11087872
15:27:49.0,7.5,0,0,31.395,11087872
15:27:50.0,9.693,0,0,31.75,11087872
15:27:51.0,8.673,0,0,31.828,11087872
15:27:52.0,7.575,0,2,31.937,11087872
15:27:53.0,4.081,0,0,31.904,11087872
15:27:54.0,4.568,0,1,31.912,11087872
15:27:55.0,7.575,0,6,31.821,11087872
15:27:56.0,7.575,0,9,31.915,11087872
15:27:57.0,4.545,0,10,31.55,11087872
15:27:58.0,5.583,0,9,31.628,11087872
15:27:59.0,6.565,0,24,31.836,11087872
15:28:00.0,9.23,0,12,31.944,11087872
15:28:01.0,10.101,0,15,32.111,11087872
15:28:02.0,2.051,0,9,31.86,11087872
15:28:03.0,8.121,0,18,31.98,11087872
15:28:04.0,10.256,0,17,31.877,11087872
15:28:05.0,6.632,0,13,31.785,11087872
15:28:06.0,5.076,0,18,31.603,11087872
15:28:07.0,9.595,0,18,31.683,11087872
15:28:08.0,13.265,0,25,32.006,11087872
15:28:09.0,8.717,0,21,31.848,11087872
15:28:10.0,12.182,0,17,31.856,11087872
15:28:11.0,7.142,0,16,31.842,11087872
15:28:12.0,3.03,0,6,31.698,11087872
15:28:13.0,7.462,0,6,31.602,11087872
15:28:14.0,5.102,0,0,31.391,11087872
15:28:15.0,1.005,0,9,31.222,11087872
15:28:16.0,2.02,0,0,30.941,11087872
15:28:17.0,4.5,0,0,30.842,11087872
15:28:18.0,3,0,2,30.672,11087872
15:28:19.0,3.5,0,0,30.565,11087872
15:28:20.0,16.417,0,39,30.567,11087872
15:28:21.0,2.525,0,0,30.511,11087872
15:28:22.0,2.5,0,0,30.513,11087872
15:28:23.0,2.01,0,2,30.515,11087872
15:28:24.0,2.487,0,0,30.51,11087872
15:28:25.0,13.636,0,44,30.55,11087872
15:28:26.0,4.95,0,0,30.549,11087872
15:28:27.0,2.525,0,0,30.546,11087872
15:28:28.0,3.015,0,2,30.553,11087872
15:28:29.0,4.06,0,0,30.497,11087872
15:28:30.0,4.5,0,0,30.494,11087872
15:28:31.0,2.985,0,0,30.492,11087872
15:28:32.0,4.081,0,0,30.617,11087872
15:28:33.0,6.598,0,0,30.786,11087872
15:28:34.0,7.142,0,2,30.966,11087872
15:28:35.0,6.666,0,0,31.238,11087872
15:28:36.0,5.612,0,0,31.563,11087872
15:28:37.0,10.101,0,0,32.048,11087872
15:28:38.0,6.06,0,0,32.072,11087872
15:28:39.0,7.106,0,2,31.792,11087872
15:28:40.0,5.555,0,0,31.806,11087872
15:28:41.0,4.06,0,10,31.808,11087872
15:28:42.0,8.717,0,6,31.668,11087872
15:28:43.0,11.111,0,9,32.107,11087872
15:28:44.0,6.03,0,6,32.235,11087872
15:28:45.0,4.102,0,9,32.061,11087872
15:28:46.0,6.5,0,6,32.23,11087872
15:28:47.0,11.282,0,15,32.441,11087872
15:28:48.0,4.568,0,6,32.255,11087872
15:28:49.0,10.05,0,6,32.124,11087872
15:28:50.0,12.82,0,6,31.987,11087872
15:28:51.0,8.542,0,11,32.053,11087872
15:28:52.0,8.5,0,9,31.909,11087872
15:28:53.0,4.081,0,15,31.608,11087872
15:28:54.0,13.705,0,26,31.728,11087872
15:28:55.0,7.653,0,3,31.764,11087872
15:28:56.0,31.632,0,59,31.805,11087872
15:28:57.0,20.918,0,39,32.119,11087872
15:28:58.0,8.585,0,12,31.739,11087872
15:28:59.0,4.568,0,6,31.74,11087872
15:29:00.0,6.532,0,0,31.595,11087872
15:29:01.0,2.525,0,0,31.509,11087872
15:29:02.0,18.5,0,90,31.189,11087872
15:29:03.0,2.551,0,0,30.913,11087872
15:29:04.0,2.5,0,2,30.783,11087872
15:29:05.0,2.512,0,0,30.694,11087872
15:29:06.0,4.545,0,0,30.631,11087872
15:29:07.0,2.512,0,3,30.636,11087872
15:29:08.0,1.99,0,0,30.631,11087872
15:29:09.0,4,0,0,30.636,11087872
15:29:10.0,2.03,0,2,30.639,11087872
15:29:11.0,2.01,0,0,30.633,11087872
15:29:12.0,1.492,0,3,30.639,11087872
15:29:13.0,3.553,0,0,30.63,11087872
15:29:14.0,3.482,0,0,30.628,11087872
15:29:15.0,4,0,2,30.629,11087872
15:29:16.0,4,0,0,30.629,11087872
15:29:17.0,4.06,0,0,30.633,11087872
15:29:18.0,5.076,0,0,30.822,11087872
15:29:19.0,8,0,0,30.943,11087872
15:29:20.0,6.091,0,2,31.168,11087872
15:29:21.0,9.743,0,0,31.672,11087872
15:29:22.0,7.653,0,0,31.766,11087872
15:29:23.0,5.583,0,0,31.859,11087872
15:29:24.0,5.612,0,0,31.954,11087872
15:29:25.0,7.537,0,2,31.939,11087872
15:29:26.0,6.598,0,3,31.874,11087872
15:29:27.0,7.575,0,6,31.86,11087872
15:29:28.0,5.612,0,61,31.858,11087872
15:29:29.0,7.614,0,18,31.772,11087872
15:29:30.0,25.51,0,11,32.145,11087872
15:29:31.0,11.616,0,4,32.285,11087872
15:29:32.0,10.101,0,12,32.347,11087872
15:29:33.0,6.565,0,12,32.322,11087872
15:29:34.0,6.701,0,12,32.476,11087872
15:29:35.0,4.615,0,3,32.323,11087872
15:29:36.0,13.636,0,9,32.28,11087872
15:29:37.0,4.568,0,9,31.928,11087872
15:29:38.0,5.555,0,9,31.958,11087872
15:29:39.0,3.092,0,6,31.748,11087872
15:29:40.0,6.632,0,12,31.841,11087872
15:29:41.0,9.23,0,3,31.743,11087872
15:29:42.0,6.091,0,6,31.661,11087872
15:29:43.0,12.307,0,39,31.583,11087872
15:29:44.0,8.121,0,7,31.883,11087872
15:29:45.0,4.568,0,6,31.704,11087872
15:29:46.0,5.05,0,0,31.62,11087872
