Elapsed time,virtual.lab.inf.uva.es CPU,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap
22:46:31.0,0,0,0,24.596,11874304
22:46:32.0,1.01,0,0,24.596,11874304
22:46:33.0,0.5,0,0,24.602,11874304
22:46:34.0,0,0,0,24.602,11874304
22:46:35.0,0,0,0,24.602,11874304
22:46:36.0,1.5,0,0,24.376,11874304
22:46:37.0,0,0,0,24.139,11874304
22:46:38.0,1,0,0,24.031,11874304
22:46:39.0,2.01,0,0,23.95,11874304
22:46:40.0,5.025,0,0,24.24,11874304
22:46:41.0,5.97,0,3,24.62,11874304
22:46:42.0,2.525,0,0,24.838,11874304
22:46:43.0,3.517,0,0,25.029,11874304
22:46:44.0,4.02,0,0,25.139,11874304
22:46:45.0,5,0,1,25.393,11874304
22:46:46.0,6.5,0,2,25.897,11874304
22:46:47.0,5.076,0,0,26.249,11874304
22:46:48.0,6.03,0,0,26.621,11874304
22:46:49.0,9.09,0,0,26.991,11874304
22:46:50.0,13.705,0,24,27.586,11874304
22:46:51.0,7.106,0,14,28.047,11874304
22:46:52.0,9.547,0,0,28.698,11874304
22:46:53.0,6.532,0,0,28.967,11874304
22:46:54.0,5.128,0,0,29.1,11874304
22:46:55.0,6.565,0,0,29.256,11874304
22:46:56.0,4.081,0,2,29.312,11874304
22:46:57.0,4.081,0,0,29.282,11874304
22:46:58.0,25.888,0,12,29.411,11874304
22:46:59.0,5.555,0,15,29.399,11874304
22:47:00.0,7.653,0,15,29.357,11874304
22:47:01.0,6.632,0,13,29.32,11874304
22:47:02.0,14.646,0,18,29.623,11874304
22:47:03.0,10.5,0,18,30.236,11874304
22:47:04.0,5.102,0,13,30.277,11874304
22:47:05.0,5.612,0,15,30.106,11874304
22:47:06.0,7.462,0,12,30.214,11874304
22:47:07.0,20.202,0,12,30.463,11874304
22:47:08.0,10.05,0,14,30.327,11874304
22:47:09.0,13.131,0,18,30.414,11874304
