Elapsed time,virtual.lab.inf.uva.es CPU,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap
20:44:19.0,12.301,0.0,0.0,34.87,1.6596992E7
20:44:20.0,70.202,0.0,26.0,35.11,1.6596992E7
20:44:21.0,67.336,0.0,32.0,34.604,1.6596992E7
20:44:22.0,93.434,0.0,49.0,35.123,1.6596992E7
20:44:23.0,96.019,0.0,40.0,34.603,1.6596992E7
20:44:24.0,89.5,0.0,98.0,32.963,1.6596992E7
20:44:25.0,80.402,0.0,29.0,32.868,1.6596992E7
20:44:26.0,97.487,0.0,17.0,34.903,1.6596992E7
20:44:27.0,96.482,0.0,79.0,35.034,1.6596992E7
20:44:28.0,97.5,0.0,31.0,33.34,1.6596992E7
20:44:29.0,97.5,0.0,21.0,36.425,1.6596992E7
20:44:30.0,95.959,0.0,67.0,37.484,1.6596992E7
20:44:31.0,97.014,0.0,36.0,39.022,1.6596992E7
20:44:32.0,95.5,0.0,29.0,38.661,1.6596992E7
20:44:33.0,98.484,0.0,25.0,40.596,1.6596992E7
20:44:34.0,96.517,0.0,72.0,42.892,1.6596992E7
20:44:35.0,95.876,0.0,92.0,37.615,1.6596992E7
20:44:36.0,96.0,0.0,27.0,41.385,1.6596992E7
20:44:37.0,96.969,0.0,13.0,44.545,1.6596992E7
20:44:38.0,97.5,0.0,16.0,44.141,1.6596992E7
20:44:39.0,96.0,0.0,29.0,45.405,1.6596992E7
20:44:40.0,97.524,0.0,52.0,46.764,1.6596992E7
20:44:41.0,98.0,0.0,49.0,48.212,1.6596992E7
20:44:42.0,97.461,0.0,40.0,49.158,1.6596992E7
20:44:43.0,98.484,0.0,33.0,47.453,1.6596992E7
20:44:44.0,97.5,0.0,48.0,46.783,1.6596992E7
20:44:45.0,97.959,0.0,50.0,46.419,1.6596992E7
20:44:46.0,98.0,4.0,41.0,47.677,1.6596992E7
20:44:47.0,97.487,0.0,46.0,47.518,1.6596992E7
20:44:48.0,97.989,0.0,43.0,47.232,1.6596992E7
20:44:49.0,98.5,0.0,52.0,47.697,1.6596992E7
20:44:50.0,98.0,0.0,47.0,47.108,1.6596992E7
20:44:51.0,95.408,0.0,37.0,46.342,1.6596992E7
20:44:52.0,98.989,0.0,29.0,46.489,1.6596992E7
20:44:53.0,97.5,0.0,40.0,46.648,1.6596992E7
20:44:54.0,98.492,0.0,37.0,47.768,1.6596992E7
20:44:55.0,97.979,0.0,88.0,45.806,1.6596992E7
20:44:56.0,96.984,0.0,94.0,44.453,1.6596992E7
20:44:57.0,97.487,0.0,41.0,45.778,1.6596992E7
20:44:58.0,98.994,0.0,31.0,48.551,1.6596992E7
20:44:59.0,96.969,0.0,28.0,45.856,1.6596992E7
20:45:00.0,96.5,0.0,36.0,44.347,1.6596992E7
20:45:01.0,97.0,0.0,34.0,45.395,1.6596992E7
20:45:02.0,97.487,0.0,19.0,48.294,1.6596992E7
20:45:03.0,97.474,0.0,45.0,47.414,1.6596992E7
20:45:04.0,98.0,0.0,70.0,47.207,1.6596992E7
20:45:05.0,98.484,0.0,39.0,47.697,1.6596992E7
20:45:06.0,97.487,0.0,73.0,45.563,1.6596992E7
20:45:07.0,96.969,0.0,62.0,42.566,1.6596992E7
20:45:08.0,96.984,0.0,16.0,44.61,1.6596992E7
20:45:09.0,98.507,0.0,30.0,48.75,1.6596992E7
20:45:10.0,97.474,0.0,38.0,46.779,1.6596992E7
20:45:11.0,96.984,0.0,59.0,45.223,1.6596992E7
20:45:12.0,98.984,0.0,32.0,47.664,1.6596992E7
20:45:13.0,97.5,0.0,22.0,46.518,1.6596992E7
20:45:14.0,96.482,0.0,35.0,44.422,1.6596992E7
20:45:15.0,96.984,0.0,38.0,45.503,1.6596992E7
20:45:16.0,96.464,0.0,38.0,47.496,1.6596992E7
20:45:17.0,96.482,0.0,42.0,46.942,1.6596992E7
20:45:18.0,97.5,0.0,39.0,45.916,1.6596992E7
20:45:19.0,98.994,0.0,34.0,46.748,1.6596992E7
20:45:20.0,98.0,0.0,31.0,45.28,1.6596992E7
20:45:21.0,97.461,0.0,35.0,44.276,1.6596992E7
20:45:22.0,98.0,0.0,40.0,45.897,1.6596992E7
20:45:23.0,98.492,0.0,45.0,46.962,1.6596992E7
20:45:24.0,99.5,0.0,60.0,46.747,1.6596992E7
20:45:25.0,95.979,0.0,62.0,46.251,1.6596992E7
20:45:26.0,97.979,0.0,26.0,45.542,1.6596992E7
20:45:27.0,97.989,0.0,19.0,44.929,1.6596992E7
20:45:28.0,96.969,0.0,35.0,44.581,1.6596992E7
20:45:29.0,98.0,0.0,43.0,47.225,1.6596992E7
20:45:30.0,97.989,0.0,49.0,47.148,1.6596992E7
20:45:31.0,96.984,0.0,61.0,46.931,1.6596992E7
20:45:32.0,97.487,0.0,87.0,45.468,1.6596992E7
20:45:33.0,85.929,0.0,81.0,41.657,1.6596992E7
20:45:34.0,96.984,0.0,25.0,43.482,1.6596992E7
20:45:35.0,98.0,0.0,13.0,47.057,1.6596992E7
20:45:36.0,97.474,0.0,86.0,45.458,1.6596992E7
20:45:37.0,97.979,0.0,49.0,44.206,1.6596992E7
20:45:38.0,97.0,0.0,89.0,44.653,1.6596992E7
20:45:39.0,96.984,0.0,39.0,44.348,1.6596992E7
20:45:40.0,96.482,0.0,30.0,44.172,1.6596992E7
20:45:41.0,97.5,0.0,18.0,46.585,1.6596992E7
20:45:42.0,97.487,0.0,18.0,45.166,1.6596992E7
20:45:43.0,97.461,0.0,69.0,44.312,1.6596992E7
