Elapsed time,virtual.lab.inf.uva.es CPU combined,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap used
20:53:36.0,1.303,0,0,26.988,15278080
20:53:37.0,1.492,0,2,26.961,15278080
20:53:38.0,0.502,0,0,26.923,15278080
20:53:39.0,1.5,0,0,26.885,15278080
20:53:40.0,0.502,0,0,26.85,15278080
20:53:41.0,1.99,0,0,26.813,15278080
20:53:42.0,1.005,0,2,26.774,15278080
20:53:43.0,0.502,0,0,26.742,15278080
20:53:44.0,1.005,0,0,26.709,15278080
20:53:45.0,1,0,0,26.67,15278080
20:53:46.0,1,0,0,26.638,15278080
20:53:47.0,0.502,0,0,26.601,15278080
20:53:48.0,1,0,2,26.568,15278080
20:53:49.0,0.502,0,0,26.53,15278080
20:53:50.0,0.502,0,0,26.487,15278080
20:53:51.0,1,0,0,26.448,15278080
20:53:52.0,0.505,0,0,26.411,15278080
20:53:53.0,0.502,0,2,26.367,15278080
20:53:54.0,1.492,0,0,26.344,15278080
20:53:55.0,1,0,0,26.307,15278080
20:53:56.0,0,0,0,26.305,15278080
20:53:57.0,0,0,0,26.305,15278080
20:53:58.0,0,0,2,26.303,15278080
20:53:59.0,0.5,0,0,26.314,15278080
20:54:00.0,1,0,0,26.358,15278080
20:54:01.0,1.005,0,0,26.491,15278080
20:54:02.0,2,0,0,26.768,15278080
20:54:03.0,0.995,0,2,26.772,15278080
20:54:04.0,0.995,0,2,26.789,15278080
20:54:05.0,0,0,0,26.831,15278080
20:54:06.0,1.97,0,0,26.909,15278080
20:54:07.0,0.505,0,0,27.05,15278080
20:54:08.0,2.487,0,4,27.327,15278080
20:54:09.0,0,0,2,27.331,15278080
20:54:10.0,0.5,0,0,27.343,15278080
20:54:11.0,1,0,0,27.386,15278080
20:54:12.0,1.005,0,0,27.454,15278080
20:54:13.0,2,0,0,27.595,15278080
20:54:14.0,2.01,0,0,27.879,15278080
20:54:15.0,0.5,0,2,27.899,15278080
20:54:16.0,0.5,0,0,27.903,15278080
20:54:17.0,0.502,0,0,27.948,15278080
20:54:18.0,1,0,0,28.02,15278080
20:54:19.0,1.5,0,0,28.17,15278080
20:54:20.0,2.525,0,0,28.447,15278080
20:54:21.0,0.995,0,2,28.451,15278080
20:54:22.0,0,0,0,28.463,15278080
20:54:23.0,0.5,0,0,28.5,15278080
20:54:24.0,1.5,0,0,28.586,15278080
20:54:25.0,1.507,0,0,28.738,15278080
20:54:26.0,2.02,0,2,29.023,15278080
20:54:27.0,0.502,0,0,29.021,15278080
20:54:28.0,0.5,0,0,29.032,15278080
20:54:29.0,0.995,0,0,29.07,15278080
20:54:30.0,1,0,0,29.154,15278080
20:54:31.0,1.005,0,0,29.299,15278080
20:54:32.0,2.5,0,2,29.545,15278080
20:54:33.0,0,0,0,29.55,15278080
20:54:34.0,0,0,3,29.564,15278080
20:54:35.0,0,0,0,29.578,15278080
20:54:36.0,0,0,0,29.578,15278080
20:54:37.0,0,0,2,29.577,15278080
20:54:38.0,0,0,0,29.577,15278080
20:54:39.0,0.5,0,0,29.576,15278080
20:54:40.0,0.497,0,0,29.576,15278080
20:54:41.0,0,0,0,29.576,15278080
20:54:42.0,0,0,0,29.576,15278080
20:54:43.0,0,0,0,29.576,15278080
20:54:44.0,0.995,0,6,29.575,15278080
20:54:45.0,0,0,0,29.574,15278080
20:54:46.0,0,0,0,29.574,15278080
20:54:47.0,0.497,0,0,29.574,15278080
20:54:48.0,0,0,0,29.574,15278080
20:54:49.0,0.497,0,0,29.574,15278080
20:54:50.0,0,0,0,29.574,15278080
20:54:51.0,0,0,0,29.574,15278080
20:54:52.0,0,0,0,29.574,15278080
20:54:53.0,0,0,0,29.574,15278080
20:54:54.0,0,0,0,29.574,15278080
20:54:55.0,0.995,0,0,29.572,15278080
20:54:56.0,0.5,0,0,29.572,15278080
20:54:57.0,0,0,0,29.572,15278080
20:54:58.0,0,0,0,29.572,15278080
20:54:59.0,0,0,0,29.572,15278080
