Elapsed time,virtual.lab.inf.uva.es CPU combined,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap used
10:46:59.0,1,0,0,24.694,15278080
10:47:00.0,2.941,0,0,24.694,15278080
10:47:01.0,0,0,0,24.692,15278080
10:47:02.0,1.492,0,0,24.709,15278080
10:47:03.0,0,0,0,24.765,15278080
10:47:04.0,1.5,0,0,24.904,15278080
10:47:05.0,1.01,0,2,25.19,15278080
10:47:06.0,0.995,0,0,25.195,15278080
10:47:07.0,0,0,0,25.201,15278080
10:47:08.0,1.492,0,0,25.248,15278080
10:47:09.0,0.505,0,0,25.32,15278080
10:47:10.0,1.5,0,0,25.466,15278080
10:47:11.0,2.97,0,2,25.743,15278080
10:47:12.0,0,0,0,25.753,15278080
10:47:13.0,0.5,,,,
10:47:14.0,,0,0,25.759,15278080
10:47:15.0,21.5,0,84,25.805,15278080
10:47:16.0,0,0,13,25.902,15278080
10:47:17.0,2,0,2,26.035,15278080
10:47:18.0,2,0,0,26.32,15278080
10:47:19.0,0.5,0,0,26.326,15278080
10:47:20.0,0.502,0,3,26.33,15278080
10:47:21.0,0.995,0,0,26.367,15278080
10:47:22.0,0.502,0,0,26.451,15278080
10:47:23.0,1.507,0,2,26.592,15278080
10:47:24.0,2.487,0,0,26.879,15278080
10:47:25.0,0,0,0,26.885,15278080
10:47:26.0,0.497,0,0,26.889,15278080
10:47:27.0,1,0,0,26.946,15278080
10:47:28.0,1,0,2,27.014,15278080
10:47:29.0,1,0,0,27.155,15278080
10:47:30.0,2.512,0,0,27.441,15278080
10:47:31.0,0,0,0,27.441,15278080
10:47:32.0,0,0,0,27.441,15278080
10:47:33.0,0,0,0,27.441,15278080
10:47:34.0,0,0,2,27.441,15278080
10:47:35.0,0,0,0,27.441,15278080
10:47:36.0,0.5,0,2,27.441,15278080
10:47:37.0,0.995,0,0,27.44,15278080
10:47:38.0,0,0,0,27.419,15278080
10:47:39.0,0,0,0,27.416,15278080
10:47:40.0,0.497,0,0,27.416,15278080
10:47:41.0,0.5,0,0,27.416,15278080
10:47:42.0,0,0,2,27.416,15278080
10:47:43.0,0,0,0,27.422,15278080
10:47:44.0,0.5,0,0,27.42,15278080
10:47:45.0,0,0,0,27.42,15278080
10:47:46.0,0.5,0,0,27.426,15278080
10:47:47.0,0,0,0,27.426,15278080
10:47:48.0,0.5,0,0,27.426,15278080
10:47:49.0,0.497,0,0,27.426,15278080
10:47:50.0,0,0,0,27.426,15278080
10:47:51.0,0.502,0,8,27.426,15278080
10:47:52.0,0.5,0,0,27.426,15278080
