Elapsed time,virtual.lab.inf.uva.es CPU,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap
09:15:52.0,3.326,0.0,0.0,31.476,7864320.0
09:15:53.0,11.734,0.0,2.0,31.796,7864320.0
09:15:54.0,12.886,0.0,9.0,31.992,7864320.0
09:15:55.0,18.877,0.0,7.0,31.322,7864320.0
09:15:56.0,18.367,0.0,12.0,31.683,7864320.0
09:15:57.0,23.35,0.0,75.0,31.244,7864320.0
09:15:58.0,15.306,0.0,26.0,31.054,7864320.0
09:15:59.0,17.708,0.0,21.0,31.703,7864320.0
09:16:00.0,19.897,0.0,21.0,32.24,7864320.0
09:16:01.0,12.307,0.0,7.0,32.479,7864320.0
09:16:02.0,12.755,0.0,15.0,33.075,7864320.0
09:16:03.0,24.226,0.0,11.0,34.183,7864320.0
09:16:04.0,25.125,0.0,10.0,36.531,7864320.0
09:16:05.0,21.319,0.0,23.0,37.48,7864320.0
09:16:06.0,16.582,0.0,14.0,38.202,7864320.0
09:16:07.0,18.181,0.0,10.0,39.143,7864320.0
09:16:08.0,26.041,0.0,12.0,39.695,7864320.0
09:16:09.0,15.228,0.0,13.0,40.459,7864320.0
09:16:10.0,22.797,0.0,10.0,41.367,7864320.0
09:16:11.0,23.5,0.0,17.0,42.153,7864320.0
09:16:12.0,24.365,0.0,19.0,43.828,7864320.0
09:16:13.0,30.5,0.0,21.0,46.232,7864320.0
09:16:14.0,14.07,0.0,9.0,46.848,7864320.0
09:16:15.0,21.649,0.0,18.0,46.574,7864320.0
09:16:16.0,10.659,0.0,11.0,46.796,7864320.0
09:16:17.0,10.204,0.0,13.0,46.786,7864320.0
09:16:18.0,8.205,0.0,22.0,47.084,7864320.0
09:16:19.0,10.606,0.0,17.0,46.506,7864320.0
09:16:20.0,20.792,0.0,31.0,47.004,7864320.0
09:16:21.0,16.062,0.0,19.0,46.66,7864320.0
09:16:22.0,16.923,0.0,23.0,46.206,7864320.0
09:16:23.0,63.73,0.0,89.0,46.004,7864320.0
09:16:24.0,32.994,0.0,37.0,45.367,7864320.0
09:16:25.0,22.388,0.0,21.0,46.084,7864320.0
09:16:26.0,16.923,0.0,19.0,45.702,7864320.0
09:16:27.0,13.705,0.0,20.0,45.931,7864320.0
09:16:28.0,24.623,0.0,11.0,46.24,7864320.0
09:16:29.0,9.547,0.0,8.0,46.108,7864320.0
09:16:30.0,16.5,0.0,22.0,46.203,7864320.0
09:16:31.0,19.095,0.0,11.0,47.008,7864320.0
09:16:32.0,8.542,0.0,8.0,46.533,7864320.0
09:16:33.0,24.747,0.0,42.0,46.066,7864320.0
09:16:34.0,21.212,0.0,24.0,46.444,7864320.0
09:16:35.0,6.632,0.0,10.0,46.153,7864320.0
09:16:36.0,13.917,0.0,21.0,45.755,7864320.0
09:16:37.0,14.141,0.0,17.0,46.182,7864320.0
09:16:38.0,11.855,0.0,14.0,46.037,7864320.0
09:16:39.0,8.717,0.0,10.0,46.092,7864320.0
09:16:40.0,17.171,0.0,12.0,45.672,7864320.0
09:16:41.0,17.171,0.0,16.0,45.457,7864320.0
09:16:42.0,21.938,0.0,15.0,45.329,7864320.0
09:16:43.0,15.0,0.0,7.0,45.36,7864320.0
09:16:44.0,11.398,0.0,9.0,45.536,7864320.0
09:16:45.0,26.767,0.0,34.0,45.625,7864320.0
09:16:46.0,16.0,0.0,13.0,45.973,7864320.0
09:16:47.0,10.309,0.0,15.0,46.272,7864320.0
09:16:48.0,5.641,0.0,18.0,45.754,7864320.0
09:16:49.0,12.562,0.0,23.0,45.404,7864320.0
09:16:50.0,16.0,0.0,16.0,45.443,7864320.0
09:16:51.0,26.865,0.0,17.0,45.542,7864320.0
09:16:52.0,15.656,0.0,16.0,45.164,7864320.0
09:16:53.0,16.666,0.0,25.0,45.349,7864320.0
09:16:54.0,16.494,0.0,12.0,45.537,7864320.0
09:16:55.0,11.34,0.0,23.0,44.719,7864320.0
09:16:56.0,16.666,0.0,11.0,45.367,7864320.0
09:16:57.0,19.696,0.0,23.0,45.553,7864320.0
09:16:58.0,18.5,0.0,14.0,45.956,7864320.0
09:16:59.0,55.729,0.0,99.0,45.914,7864320.0
09:17:00.0,75.126,0.0,100.0,45.483,7864320.0
09:17:01.0,58.375,0.0,48.0,45.562,7864320.0
09:17:02.0,33.333,0.0,29.0,45.443,7864320.0
09:17:03.0,51.515,0.0,10.0,45.435,7864320.0
09:17:04.0,20.398,0.0,14.0,45.851,7864320.0
09:17:05.0,17.171,0.0,20.0,45.506,7864320.0
09:17:06.0,13.705,0.0,16.0,45.533,7864320.0
09:17:07.0,26.53,0.0,10.0,46.265,7864320.0
09:17:08.0,65.989,0.0,19.0,46.372,7864320.0
09:17:09.0,54.822,0.0,15.0,46.217,7864320.0
09:17:10.0,26.666,0.0,15.0,46.29,7864320.0
09:17:11.0,15.544,0.0,18.0,45.844,7864320.0
09:17:12.0,14.07,0.0,12.0,45.925,7864320.0
09:17:13.0,13.846,0.0,19.0,46.153,7864320.0
09:17:14.0,10.101,0.0,13.0,46.06,7864320.0
09:17:15.0,10.256,0.0,14.0,46.487,7864320.0
09:17:16.0,5.154,0.0,17.0,46.295,7864320.0
09:17:17.0,9.5,0.0,13.0,46.552,7864320.0
09:17:18.0,5.583,0.0,9.0,45.921,7864320.0
09:17:19.0,10.606,0.0,7.0,45.695,7864320.0
09:17:20.0,23.711,0.0,52.0,45.315,7864320.0
09:17:21.0,7.653,0.0,15.0,45.257,7864320.0
09:17:22.0,14.871,0.0,21.0,44.98,7864320.0
09:17:23.0,15.816,0.0,15.0,44.984,7864320.0
09:17:24.0,14.0,0.0,8.0,45.052,7864320.0
09:17:25.0,25.38,0.0,13.0,45.154,7864320.0
09:17:26.0,19.796,0.0,24.0,45.408,7864320.0
09:17:27.0,13.065,0.0,11.0,44.897,7864320.0
09:17:28.0,19.191,0.0,10.0,45.29,7864320.0
09:17:29.0,9.793,0.0,14.0,44.684,7864320.0
09:17:30.0,26.153,0.0,27.0,44.905,7864320.0
09:17:31.0,39.898,0.0,61.0,46.567,7864320.0
09:17:32.0,96.41,0.0,94.0,46.215,7864320.0
09:17:33.0,100.0,0.0,1.0,46.02,7864320.0
09:17:34.0,99.487,0.0,0.0,45.742,7864320.0
09:17:35.0,99.492,0.0,0.0,45.453,7864320.0
09:17:36.0,80.203,0.0,4.0,44.034,7864320.0
09:17:37.0,76.649,0.0,0.0,42.737,7864320.0
09:17:38.0,97.969,0.0,0.0,42.394,7864320.0
09:17:39.0,96.41,0.0,7.0,41.788,7864320.0
09:17:40.0,96.907,0.0,6.0,40.169,7864320.0
09:17:41.0,62.121,0.0,2.0,39.046,7864320.0
09:17:42.0,80.904,0.0,1.0,39.712,7864320.0
09:17:43.0,99.489,0.0,0.0,39.587,7864320.0
09:17:44.0,76.53,0.0,4.0,40.655,7864320.0
09:17:45.0,82.741,0.0,1.0,39.532,7864320.0
09:17:46.0,55.612,0.0,1.0,39.462,7864320.0
09:17:47.0,71.859,0.0,21.0,42.247,7864320.0
09:17:48.0,35.204,0.0,15.0,49.065,7864320.0
09:17:49.0,1.554,0.0,9.0,48.885,7864320.0
09:17:50.0,28.35,0.0,76.0,49.049,7864320.0
09:17:51.0,3.608,0.0,21.0,48.895,7864320.0
09:17:52.0,4.145,0.0,14.0,49.035,7864320.0
09:17:53.0,1.036,0.0,9.0,48.645,7864320.0
09:17:54.0,8.247,0.0,15.0,48.606,7864320.0
09:17:55.0,2.061,0.0,12.0,48.327,7864320.0
09:17:56.0,3.589,0.0,14.0,48.013,7864320.0
09:17:57.0,4.081,0.0,12.0,47.472,7864320.0
09:17:58.0,5.67,0.0,13.0,46.602,7864320.0
09:17:59.0,15.656,0.0,20.0,45.661,7864320.0
09:18:00.0,9.693,0.0,7.0,45.285,7864320.0
09:18:01.0,10.606,0.0,17.0,44.968,7864320.0
09:18:02.0,12.755,0.0,12.0,44.298,7864320.0
09:18:03.0,17.258,0.0,10.0,43.912,7864320.0
09:18:04.0,22.727,0.0,36.0,43.575,7864320.0
09:18:05.0,15.816,0.0,9.0,43.447,7864320.0
09:18:06.0,25.125,0.0,0.0,43.994,7864320.0
09:18:07.0,23.5,0.0,21.0,44.329,7864320.0
09:18:08.0,18.316,0.0,3.0,44.544,7864320.0
09:18:09.0,18.974,0.0,6.0,45.279,7864320.0
09:18:10.0,20.512,0.0,9.0,45.879,7864320.0
09:18:11.0,11.734,0.0,6.0,45.999,7864320.0
09:18:12.0,39.285,0.0,91.0,46.265,7864320.0
09:18:13.0,10.659,0.0,16.0,46.075,7864320.0
09:18:14.0,9.183,0.0,6.0,45.841,7864320.0
09:18:15.0,11.224,0.0,14.0,45.772,7864320.0
09:18:16.0,14.213,0.0,12.0,45.247,7864320.0
09:18:17.0,22.222,0.0,21.0,45.406,7864320.0
09:18:18.0,28.787,0.0,35.0,45.602,7864320.0
09:18:19.0,22.448,0.0,29.0,46.348,7864320.0
09:18:20.0,9.844,0.0,14.0,46.832,7864320.0
09:18:21.0,13.775,0.0,39.0,46.643,7864320.0
09:18:22.0,11.616,0.0,18.0,46.184,7864320.0
09:18:23.0,19.402,0.0,31.0,46.435,7864320.0
09:18:24.0,20.512,0.0,25.0,47.743,7864320.0
09:18:25.0,9.95,0.0,13.0,47.744,7864320.0
09:18:26.0,14.795,0.0,14.0,47.763,7864320.0
09:18:27.0,4.145,0.0,5.0,47.376,7864320.0
09:18:28.0,8.854,0.0,18.0,47.555,7864320.0
09:18:29.0,3.553,0.0,5.0,46.595,7864320.0
09:18:30.0,11.734,0.0,13.0,46.03,7864320.0
09:18:31.0,11.34,0.0,8.0,45.398,7864320.0
09:18:32.0,23.589,0.0,11.0,45.623,7864320.0
09:18:33.0,4.615,0.0,15.0,45.244,7864320.0
09:18:34.0,20.304,0.0,29.0,44.346,7864320.0
09:18:35.0,22.448,0.0,18.0,44.176,7864320.0
09:18:36.0,23.469,0.0,16.0,44.058,7864320.0
09:18:37.0,9.693,0.0,9.0,44.277,7864320.0
09:18:38.0,17.258,0.0,19.0,44.812,7864320.0
09:18:39.0,16.751,0.0,9.0,45.37,7864320.0
09:18:40.0,19.897,0.0,20.0,45.124,7864320.0
09:18:41.0,13.366,0.0,21.0,45.079,7864320.0
09:18:42.0,12.562,0.0,13.0,45.498,7864320.0
09:18:43.0,32.989,0.0,64.0,45.651,7864320.0
09:18:44.0,43.877,0.0,61.0,45.924,7864320.0
09:18:45.0,11.979,0.0,6.0,45.941,7864320.0
09:18:46.0,12.69,0.0,14.0,46.08,7864320.0
09:18:47.0,9.09,0.0,15.0,45.718,7864320.0
09:18:48.0,8.9,0.0,14.0,45.404,7864320.0
09:18:49.0,28.865,0.0,50.0,45.89,7864320.0
