Elapsed time,virtual.lab.inf.uva.es CPU combined,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap used
15:18:54.0,1.627,0,0,27.93,15278080
15:18:55.0,0.502,0,0,27.883,15278080
15:18:56.0,0.502,0,2,27.848,15278080
15:18:57.0,0.502,0,0,27.807,15278080
15:18:58.0,1,0,0,27.769,15278080
15:18:59.0,1,0,0,27.743,15278080
15:19:00.0,0.505,0,0,27.708,15278080
15:19:01.0,1,0,2,27.677,15278080
15:19:02.0,1,0,0,27.632,15278080
15:19:03.0,0.502,0,0,27.594,15278080
15:19:04.0,0.505,0,0,27.555,15278080
15:19:05.0,0.502,0,0,27.517,15278080
15:19:06.0,1.5,0,2,27.475,15278080
15:19:07.0,0.502,0,0,27.44,15278080
15:19:08.0,1.005,0,0,27.398,15278080
15:19:09.0,0.5,0,0,27.361,15278080
15:19:10.0,0,0,0,27.337,15278080
15:19:11.0,1.005,0,0,27.292,15278080
15:19:12.0,1.5,0,2,27.248,15278080
15:19:13.0,1.005,0,1,27.204,15278080
15:19:14.0,1,0,0,27.161,15278080
15:19:15.0,0,0,0,27.16,15278080
15:19:16.0,0,0,0,27.158,15278080
15:19:17.0,1,0,2,27.165,15278080
15:19:18.0,0,0,0,27.206,15278080
15:19:19.0,0.5,0,0,27.316,15278080
15:19:20.0,1.507,0,0,27.596,15278080
15:19:21.0,0,0,0,27.602,15278080
15:19:22.0,0,0,0,27.612,15278080
15:19:23.0,0.502,0,2,27.647,15278080
15:19:24.0,0.502,0,2,27.719,15278080
15:19:25.0,1.005,0,0,27.861,15278080
15:19:26.0,2.01,0,0,28.142,15278080
15:19:27.0,0.5,0,0,28.148,15278080
15:19:28.0,0,0,2,28.159,15278080
15:19:29.0,0,0,0,28.2,15278080
15:19:30.0,0.502,0,0,28.276,15278080
15:19:31.0,1.507,0,0,28.425,15278080
15:19:32.0,1.5,0,0,28.706,15278080
15:19:33.0,0,0,0,28.713,15278080
15:19:34.0,0.995,0,2,28.717,15278080
15:19:35.0,0,0,0,28.76,15278080
15:19:36.0,0.502,0,0,28.838,15278080
15:19:37.0,1,0,0,28.979,15278080
15:19:38.0,1.01,0,0,29.255,15278080
15:19:39.0,0,0,0,29.26,15278080
15:19:40.0,0,0,2,29.281,15278080
15:19:41.0,0.5,0,0,29.324,15278080
15:19:42.0,0.502,0,0,29.39,15278080
15:19:43.0,0.505,0,0,29.539,15278080
15:19:44.0,1.01,0,2,29.816,15278080
15:19:45.0,0,0,2,29.828,15278080
15:19:46.0,0.5,0,0,29.832,15278080
15:19:47.0,0.502,0,0,29.877,15278080
15:19:48.0,0.502,0,0,29.957,15278080
15:19:49.0,1,0,0,30.094,15278080
15:19:50.0,1.515,0,0,30.35,15278080
15:19:51.0,0.5,0,2,30.359,15278080
15:19:52.0,0,0,0,30.371,15278080
15:19:53.0,0,0,0,30.377,15278080
15:19:54.0,0,0,1,30.383,15278080
15:19:55.0,0,0,0,30.383,15278080
15:19:56.0,0,0,0,30.381,15278080
15:19:57.0,0.995,0,2,30.381,15278080
15:19:58.0,0,0,0,30.381,15278080
15:19:59.0,0,0,0,30.381,15278080
15:20:00.0,0.5,0,5,30.381,15278080
15:20:01.0,0,0,0,30.381,15278080
15:20:02.0,0,0,0,30.381,15278080
15:20:03.0,0,0,0,30.381,15278080
15:20:04.0,0,0,0,30.381,15278080
15:20:05.0,0,0,0,30.381,15278080
15:20:06.0,0,0,0,30.38,15278080
15:20:07.0,0.5,0,0,30.38,15278080
15:20:08.0,0,0,0,30.38,15278080
15:20:09.0,0,0,0,30.38,15278080
15:20:10.0,0.497,0,0,30.38,15278080
15:20:11.0,0,0,0,30.38,15278080
15:20:12.0,0,0,0,30.38,15278080
15:20:13.0,0,0,0,30.38,15278080
15:20:14.0,0,0,0,30.378,15278080
15:20:15.0,0.5,0,2,30.378,15278080
15:20:16.0,0,0,0,30.378,15278080
15:20:17.0,0,0,0,30.378,15278080
15:20:18.0,0,0,0,30.384,15278080
15:20:19.0,0,0,0,30.384,15278080
15:20:20.0,0,0,0,30.384,15278080
15:20:21.0,0,0,2,30.382,15278080
15:20:22.0,0,0,0,30.382,15278080
15:20:23.0,0,0,0,30.382,15278080
15:20:24.0,0.5,0,0,30.382,15278080
15:20:25.0,0,0,0,30.382,15278080
15:20:26.0,0,0,0,30.382,15278080
15:20:27.0,0,0,0,30.382,15278080
15:20:28.0,0,0,0,30.382,15278080
15:20:29.0,0,0,0,30.39,15278080
15:20:30.0,0,0,0,30.39,15278080
15:20:31.0,0,0,0,30.39,15278080
15:20:32.0,0,0,0,30.39,15278080
15:20:33.0,0,0,0,30.39,15278080
15:20:34.0,0,0,0,30.39,15278080
15:20:35.0,0.497,0,0,30.39,15278080
15:20:36.0,0,0,0,30.388,15278080
15:20:37.0,0,0,0,30.388,15278080
15:20:38.0,0,0,0,30.388,15278080
15:20:39.0,0,0,0,30.388,15278080
15:20:40.0,0,0,0,30.388,15278080
15:20:41.0,0.497,0,0,30.387,15278080
15:20:42.0,0,0,0,30.387,15278080
15:20:43.0,0,0,0,30.387,15278080
15:20:44.0,0,0,0,30.387,15278080
15:20:45.0,0,0,0,30.387,15278080
15:20:46.0,0.995,0,2,30.387,15278080
15:20:47.0,0,0,0,30.385,15278080
15:20:48.0,0,0,0,30.385,15278080
15:20:49.0,0,0,0,30.385,15278080
15:20:50.0,0,0,0,30.385,15278080
15:20:51.0,0,0,0,30.385,15278080
15:20:52.0,0,0,2,30.385,15278080
15:20:53.0,0,0,0,30.385,15278080
15:20:54.0,0.5,0,0,30.385,15278080
15:20:55.0,0.497,0,0,30.385,15278080
15:20:56.0,0,0,0,30.385,15278080
15:20:57.0,0.5,0,0,30.385,15278080
15:20:58.0,0,0,0,30.384,15278080
15:20:59.0,0,0,0,30.384,15278080
15:21:00.0,0,0,0,30.384,15278080
15:21:01.0,0,0,0,30.384,15278080
15:21:02.0,0,0,0,30.384,15278080
15:21:03.0,0,0,0,30.384,15278080
15:21:04.0,0,0,0,30.384,15278080
15:21:05.0,0,,,,
15:21:06.0,,0,0,30.384,15278080
15:21:07.0,0,0,0,30.384,15278080
15:21:08.0,0.502,0,0,30.382,15278080
15:21:09.0,0,0,0,30.382,15278080
15:21:10.0,0,0,0,30.382,15278080
15:21:11.0,0.5,0,0,30.382,15278080
15:21:12.0,0,0,0,30.382,15278080
15:21:13.0,0.5,0,0,30.382,15278080
15:21:14.0,0.5,0,0,30.382,15278080
15:21:15.0,0.497,0,0,30.382,15278080
15:21:16.0,0,0,0,30.382,15278080
15:21:17.0,0,0,2,30.39,15278080
15:21:18.0,0,0,0,30.39,15278080
15:21:19.0,0,0,0,30.39,15278080
15:21:20.0,0,0,0,30.39,15278080
15:21:21.0,0.5,0,0,30.39,15278080
15:21:22.0,0,0,0,30.39,15278080
15:21:23.0,0,0,2,30.39,15278080
15:21:24.0,0.5,0,0,30.39,15278080
15:21:25.0,0,0,0,30.39,15278080
15:21:26.0,0,0,0,30.388,15278080
15:21:27.0,0,0,0,30.388,15278080
15:21:28.0,0.497,0,1,30.388,15278080
15:21:29.0,0.5,0,0,30.388,15278080
15:21:30.0,0,0,0,30.388,15278080
15:21:31.0,0,0,0,30.388,15278080
15:21:32.0,0,0,0,30.388,15278080
15:21:33.0,0,0,0,30.388,15278080
15:21:34.0,0,0,0,30.388,15278080
15:21:35.0,0.5,0,0,30.388,15278080
15:21:36.0,0,0,0,30.386,15278080
15:21:37.0,0,0,0,30.386,15278080
15:21:38.0,0.99,0,0,30.386,15278080
15:21:39.0,0,0,0,30.386,15278080
15:21:40.0,0,0,0,30.386,15278080
15:21:41.0,0,0,0,30.386,15278080
15:21:42.0,0.5,0,0,30.386,15278080
15:21:43.0,0.497,0,0,30.386,15278080
15:21:44.0,0,0,0,30.385,15278080
15:21:45.0,0.502,0,0,30.385,15278080
15:21:46.0,0,0,0,30.385,15278080
15:21:47.0,0,0,0,30.385,15278080
15:21:48.0,0,0,2,30.385,15278080
15:21:49.0,0,0,0,30.385,15278080
15:21:50.0,0,0,0,30.385,15278080
15:21:51.0,0,0,0,30.385,15278080
15:21:52.0,0,0,0,30.383,15278080
15:21:53.0,0.5,0,0,30.383,15278080
15:21:54.0,0,0,2,30.383,15278080
15:21:55.0,0,0,0,30.383,15278080
15:21:56.0,0,0,0,30.383,15278080
15:21:57.0,0,0,0,30.383,15278080
15:21:58.0,0,0,0,30.383,15278080
15:21:59.0,0,0,3,30.382,15278080
15:22:00.0,0,0,0,30.381,15278080
15:22:01.0,0,0,0,30.381,15278080
15:22:02.0,0,0,0,30.381,15278080
15:22:03.0,0.5,0,0,30.381,15278080
15:22:04.0,0,0,0,30.381,15278080
15:22:05.0,0,0,0,30.381,15278080
15:22:06.0,0.5,0,0,30.381,15278080
15:22:07.0,0,0,0,30.389,15278080
15:22:08.0,0.5,0,0,30.389,15278080
15:22:09.0,0,0,0,30.389,15278080
15:22:10.0,0,0,0,30.389,15278080
15:22:11.0,0,0,0,30.389,15278080
15:22:12.0,0,0,0,30.389,15278080
