Elapsed time,virtual.lab.inf.uva.es CPU,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap
14:32:21.0,39.583,0,0,25.034,18440192
14:32:22.0,58.695,0,0,25.034,18440192
14:32:23.0,73.232,0,83,24.729,18440192
14:32:24.0,77.835,0,39,24.818,18440192
14:32:25.0,90.909,0,47,25.256,18440192
14:32:26.0,91.959,0,36,27.452,18440192
14:32:27.0,83.582,0,24,27.513,18440192
14:32:28.0,96.482,0,40,28.708,18440192
14:32:29.0,94.5,0,40,27.532,18440192
14:32:30.0,98.009,0,36,29.251,18440192
14:32:31.0,97.989,0,51,30.186,18440192
14:32:32.0,96.5,0,34,30.969,18440192
14:32:33.0,98.492,0,42,32.138,18440192
14:32:34.0,97.512,0,64,31.368,18440192
14:32:35.0,96.5,0,29,31.378,18440192
14:32:36.0,98.029,0,51,33.213,18440192
14:32:37.0,68.205,0,36,31.97,18440192
14:32:38.0,89.898,0,33,33.315,18440192
14:32:39.0,97.487,0,38,33.399,18440192
14:32:40.0,98.009,0,46,35.112,18440192
14:32:41.0,97.989,0,51,33.902,18440192
14:32:42.0,97.524,0,32,33.639,18440192
14:32:43.0,97.979,0,34,34.669,18440192
14:32:44.0,96.482,0,107,32.536,18440192
14:32:45.0,98.989,0,27,34.738,18440192
14:32:46.0,97,0,56,33.546,18440192
14:32:47.0,97.014,0,36,33.674,18440192
14:32:48.0,96.984,0,36,34.631,18440192
14:32:49.0,97.512,0,58,32.744,18440192
14:32:50.0,97.487,0,17,34.496,18440192
14:32:51.0,87.878,0,54,31.88,18440192
14:32:52.0,97,0,30,33.919,18440192
14:32:53.0,94.5,0,47,32.051,18440192
14:32:54.0,97.989,0,84,33.72,18440192
14:32:55.0,91.37,0,52,34.52,18440192
14:32:56.0,95,0,24,32.41,18440192
14:32:57.0,95.544,0,41,31.691,18440192
14:32:58.0,95.979,0,44,33.595,18440192
14:32:59.0,95.5,0,51,33.358,18440192
14:33:00.0,94.974,0,39,32.917,18440192
14:33:01.0,95.5,0,32,33.979,18440192
14:33:02.0,95.454,0,61,34.205,18440192
14:33:03.0,96.019,0,36,32.963,18440192
14:33:04.0,96,0,31,34.115,18440192
14:33:05.0,96.482,0,60,34.929,18440192
14:33:06.0,95.477,0,35,32.553,18440192
14:33:07.0,97.989,0,31,34.492,18440192
14:33:08.0,97.989,0,64,34.1,18440192
14:33:09.0,97,0,44,32.335,18440192
14:33:10.0,97.487,0,23,33.559,18440192
14:33:11.0,98.5,0,44,34.131,18440192
14:33:12.0,96.969,0,40,33.511,18440192
14:33:13.0,97.5,0,28,33.528,18440192
14:33:14.0,97.014,0,50,34.31,18440192
14:33:15.0,93.467,0,85,31.245,18440192
14:33:16.0,97.989,0,20,32.743,18440192
14:33:17.0,96.5,0,16,33.837,18440192
14:33:18.0,98.492,0,66,34.067,18440192
14:33:19.0,97.487,0,36,32.542,18440192
14:33:20.0,98,0,26,32.893,18440192
14:33:21.0,98.5,0,76,33.947,18440192
14:33:22.0,96.984,0,34,32.055,18440192
14:33:23.0,96.984,0,22,32.746,18440192
14:33:24.0,98.5,0,40,34.553,18440192
14:33:25.0,98.5,0,68,33.563,18440192
14:33:26.0,94.5,0,17,33.528,18440192
14:33:27.0,96.5,0,44,34.665,18440192
14:33:28.0,96.984,0,58,33.743,18440192
14:33:29.0,94,0,30,31.995,18440192
14:33:30.0,97.989,0,26,34.763,18440192
14:33:31.0,98.5,0,60,34.861,18440192
14:33:32.0,96.482,0,26,31.963,18440192
14:33:33.0,96.984,0,25,34.784,18440192
14:33:34.0,96.517,0,75,34.406,18440192
14:33:35.0,97.474,0,32,32.707,18440192
14:33:36.0,85.074,0,92,32.933,18440192
14:33:37.0,93.939,0,69,32.703,18440192
14:33:38.0,95.5,0,30,32.036,18440192
14:33:39.0,95.979,0,30,31.934,18440192
14:33:40.0,98,0,11,34.695,18440192
14:33:41.0,97.487,0,69,35.208,18440192
14:33:42.0,93.5,0,25,32.058,18440192
14:33:43.0,96.5,0,12,33.533,18440192
14:33:44.0,97.989,0,61,35.388,18440192
14:33:45.0,95.979,0,35,33.037,18440192
14:33:46.0,96.482,0,20,32.96,18440192
14:33:47.0,90.547,0,70,32.685,18440192
14:33:48.0,97.5,0,46,33.991,18440192
14:33:49.0,91.919,0,75,31.379,18440192
14:33:50.0,96.5,0,16,34.852,18440192
14:33:51.0,95.959,0,80,33.793,18440192
14:33:52.0,96,0,19,33.677,18440192
14:33:53.0,95.979,0,16,32.697,18440192
14:33:54.0,96.984,0,42,33.97,18440192
14:33:55.0,96.969,0,43,33.411,18440192
14:33:56.0,96.5,0,41,34.116,18440192
14:33:57.0,95.049,0,61,32.921,18440192
14:33:58.0,98.984,0,23,33.358,18440192
14:33:59.0,97.487,0,35,33.366,18440192
14:34:00.0,95.5,0,74,33.694,18440192
14:34:01.0,96.969,0,22,32.752,18440192
14:34:02.0,97.487,0,16,34.003,18440192
14:34:03.0,97.512,0,69,34.159,18440192
14:34:04.0,89.447,0,31,31.723,18440192
14:34:05.0,98.492,0,9,34.68,18440192
14:34:06.0,96.019,0,63,34.913,18440192
14:34:07.0,96.517,0,24,32.351,18440192
14:34:08.0,97.474,0,29,32.837,18440192
14:34:09.0,96.517,0,33,34.247,18440192
14:34:10.0,97.461,0,63,33.617,18440192
14:34:11.0,88.5,0,21,31.821,18440192
14:34:12.0,96.482,0,33,35.095,18440192
14:34:13.0,96.482,0,87,32.179,18440192
14:34:14.0,98,0,26,34.282,18440192
14:34:15.0,92.5,0,56,31.164,18440192
14:34:16.0,97.979,0,40,34.2,18440192
14:34:17.0,95.477,0,50,31.907,18440192
14:34:18.0,95.979,0,30,34.328,18440192
14:34:19.0,95.477,0,89,34.03,18440192
14:34:20.0,92.039,0,43,31.715,18440192
14:34:21.0,96.482,0,17,34.089,18440192
14:34:22.0,97,0,53,33.209,18440192
14:34:23.0,85,0,45,33.246,18440192
14:34:24.0,91.959,0,33,31.194,18440192
14:34:25.0,98,0,26,34.462,18440192
14:34:26.0,94.974,0,60,32.315,18440192
14:34:27.0,96.969,0,10,33.263,18440192
14:34:28.0,95.024,0,45,31.255,18440192
14:34:29.0,98,0,62,35.314,18440192
14:34:30.0,96.984,0,55,34.264,18440192
14:34:31.0,96.482,0,40,32.223,18440192
14:34:32.0,98,0,32,35.205,18440192
14:34:33.0,96.482,0,58,33.741,18440192
14:34:34.0,97.487,0,32,33.745,18440192
14:34:35.0,95.544,0,43,33.853,18440192
14:34:36.0,96.984,0,49,33.881,18440192
14:34:37.0,95.939,0,49,33.565,18440192
14:34:38.0,95.979,0,44,33.271,18440192
14:34:39.0,97.5,0,54,34.11,18440192
14:34:40.0,97.474,0,46,33.977,18440192
14:34:41.0,96.517,0,41,33.915,18440192
14:34:42.0,96.464,0,41,33.764,18440192
14:34:43.0,97.014,0,43,33.722,18440192
14:34:44.0,96.5,0,86,33.78,18440192
14:34:45.0,96.464,0,85,31.766,18440192
14:34:46.0,97.487,0,20,33.607,18440192
14:34:47.0,92.574,0,14,31.907,18440192
14:34:48.0,96.969,0,50,34.066,18440192
14:34:49.0,97,0,87,34.662,18440192
14:34:50.0,88.442,0,79,31.85,18440192
14:34:51.0,95.049,0,30,31.128,18440192
14:34:53.0,98,0,25,35.592,18440192
14:34:54.0,95.979,0,86,35.022,18440192
14:34:55.0,93.969,0,15,31.926,18440192
14:34:56.0,97.5,0,43,34.627,18440192
14:34:57.0,96.5,0,76,34.378,18440192
14:34:58.0,96,0,27,31.888,18440192
14:34:59.0,97.474,0,24,34.384,18440192
14:35:00.0,96.5,0,69,34.355,18440192
14:35:01.0,95.979,0,37,31.866,18440192
14:35:02.0,97.487,0,19,32.963,18440192
14:35:03.0,96.984,0,68,33.555,18440192
14:35:04.0,95.5,0,44,32.953,18440192
14:35:05.0,95,0,21,33.255,18440192
14:35:06.0,95.979,0,57,31.77,18440192
14:35:07.0,97,0,26,34.14,18440192
14:35:08.0,96,0,32,32.559,18440192
14:35:09.0,97.487,0,39,34.597,18440192
14:35:10.0,96.984,0,47,33.27,18440192
14:35:11.0,90.954,0,15,32.946,18440192
14:35:12.0,91.457,0,40,33.99,18440192
14:35:13.0,97,0,20,33.483,18440192
14:35:14.0,89.393,0,40,33.372,18440192
14:35:15.0,96.517,0,42,33.045,18440192
14:35:16.0,95.979,0,32,34.087,18440192
14:35:17.0,97,0,51,33.919,18440192
14:35:18.0,97,0,49,34.264,18440192
14:35:19.0,95.522,0,32,32.848,18440192
14:35:20.0,95,0,22,32.975,18440192
14:35:21.0,97.979,0,58,34.736,18440192
14:35:22.0,95.454,0,72,31.092,18440192
14:35:23.0,94.974,0,20,34.169,18440192
14:35:24.0,91,0,42,31.548,18440192
14:35:25.0,95.979,0,18,34.297,18440192
14:35:26.0,71.287,0,41,31.305,18440192
14:35:27.0,95.477,0,72,34.429,18440192
14:35:28.0,92.462,0,98,31.593,18440192
14:35:29.0,98.994,0,14,34.553,18440192
14:35:30.0,86.294,0,47,31.065,18440192
14:35:31.0,97,0,47,35.03,18440192
14:35:32.0,95.979,0,49,32.651,18440192
14:35:33.0,97.989,0,15,33.725,18440192
14:35:34.0,95.024,0,45,34.021,18440192
14:35:35.0,97,0,32,33.222,18440192
14:35:36.0,94.444,0,56,32.582,18440192
14:35:37.0,94.974,0,21,32.924,18440192
14:35:38.0,95.477,0,47,33.091,18440192
14:35:39.0,96.482,0,35,33.837,18440192
14:35:40.0,96,0,63,32.754,18440192
14:35:41.0,97.989,0,21,33.63,18440192
14:35:42.0,95.979,0,37,31.536,18440192
14:35:43.0,98.492,0,35,34.419,18440192
14:35:44.0,95.024,0,51,33.628,18440192
14:35:45.0,95.959,0,48,31.765,18440192
14:35:46.0,97.014,0,11,34.274,18440192
14:35:47.0,95.477,0,51,33.224,18440192
14:35:48.0,97.5,0,46,34.153,18440192
14:35:49.0,95.454,0,62,31.53,18440192
14:35:50.0,96.984,0,20,34.631,18440192
14:35:51.0,95.024,0,46,32.403,18440192
14:35:52.0,95.959,0,34,33.883,18440192
14:35:53.0,77.499,0,52,32.331,18440192
14:35:54.0,95,0,32,33.221,18440192
14:35:55.0,98.492,0,41,35.144,18440192
14:35:56.0,70.149,0,54,32.389,18440192
14:35:57.0,68.341,0,12,30.874,18440192
14:35:58.0,97.487,0,55,35.207,18440192
14:35:59.0,94.416,0,102,31.268,18440192
14:36:00.0,76.142,0,76,32.668,18440192
14:36:01.0,88.613,0,16,30.777,18440192
14:36:02.0,93.434,0,11,31.678,18440192
14:36:03.0,97.487,0,45,33.695,18440192
14:36:04.0,94.416,0,54,33.614,18440192
14:36:05.0,97.014,0,40,32.645,18440192
14:36:06.0,96.464,0,70,34.541,18440192
14:36:07.0,96.482,0,47,31.562,18440192
14:36:08.0,95.5,0,11,34.255,18440192
14:36:09.0,95.979,0,42,33.991,18440192
14:36:10.0,96,0,63,33.549,18440192
14:36:11.0,96,0,31,33.011,18440192
14:36:12.0,97.487,0,31,33.7,18440192
14:36:13.0,89.393,0,37,33.822,18440192
14:36:14.0,92.964,0,50,31.843,18440192
14:36:15.0,94,0,47,34.472,18440192
14:36:16.0,43.939,0,12,32.76,18440192
14:36:17.0,86.868,0,42,32.527,18440192
14:36:18.0,96.482,0,50,32.887,18440192
14:36:19.0,95.5,0,55,34.663,18440192
14:36:20.0,96.019,0,49,31.577,18440192
14:36:21.0,97.5,0,16,34.012,18440192
14:36:22.0,76.53,0,48,31.017,18440192
14:36:23.0,97.487,0,22,34.079,18440192
14:36:24.0,97,0,50,32.192,18440192
14:36:25.0,98.994,0,58,33.819,18440192
14:36:26.0,82.323,0,70,31.738,18440192
14:36:27.0,97.487,0,39,33.964,18440192
14:36:28.0,97,0,54,30.927,18440192
14:36:29.0,99.497,0,10,34.416,18440192
14:36:30.0,98.5,0,46,33.62,18440192
14:36:31.0,97.979,0,95,33.575,18440192
14:36:32.0,96,0,54,32.623,18440192
14:36:33.0,97.989,0,22,33.409,18440192
14:36:34.0,97.5,0,66,35.413,18440192
14:36:35.0,89.5,0,56,31.446,18440192
14:36:36.0,96.482,0,28,33.564,18440192
14:36:37.0,96.464,1,36,31.542,18440192
14:36:38.0,97.989,0,25,35.651,18440192
14:36:39.0,94.5,0,24,31.227,18440192
14:36:40.0,97.5,0,15,34.675,18440192
14:36:41.0,97.512,0,62,33.675,18440192
14:36:42.0,98.484,0,35,33.531,18440192
14:36:43.0,95.477,0,34,32.564,18440192
14:36:44.0,97.487,0,35,34.472,18440192
14:36:45.0,96,0,71,34.486,18440192
14:36:46.0,94.949,0,30,32.271,18440192
14:36:47.0,96,0,39,34.104,18440192
14:36:48.0,98.994,0,63,34.117,18440192
14:36:49.0,95.5,0,36,32.008,18440192
14:36:50.0,97.474,0,33,33.752,18440192
14:36:51.0,96.482,0,51,34.606,18440192
14:36:52.0,95.979,0,48,33.497,18440192
14:36:53.0,96.5,0,40,33.668,18440192
14:36:54.0,97.989,0,66,32.781,18440192
14:36:55.0,97,0,31,33.898,18440192
14:36:56.0,96,0,59,32.014,18440192
14:36:57.0,97.989,0,64,33.064,18440192
14:36:58.0,97,0,58,34.762,18440192
14:36:59.0,96.984,0,45,32.298,18440192
14:37:00.0,97,0,27,34.67,18440192
14:37:01.0,96.482,0,55,33.825,18440192
