Elapsed time,virtual.lab.inf.uva.es CPU,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap
08:58:39.0,41.836,0,0,25.23,17653760
08:58:40.0,65.656,1,0,25.23,17653760
08:58:41.0,76.5,0,61,25.911,17653760
08:58:42.0,88.5,0,41,26.387,17653760
08:58:43.0,84.848,0,30,26.589,17653760
08:58:44.0,83.084,0,40,26.355,17653760
08:58:45.0,95,0,48,27.036,17653760
08:58:46.0,94.472,0,40,26.705,17653760
08:58:47.0,94.527,0,33,27.152,17653760
08:58:48.0,98.492,0,44,27.689,17653760
08:58:49.0,88.442,0,39,27.11,17653760
08:58:50.0,86.363,0,31,27.661,17653760
08:58:51.0,95.5,0,62,28.409,17653760
08:58:52.0,97.487,0,40,29.988,17653760
08:58:53.0,91.625,0,39,30.27,17653760
08:58:54.0,99.502,0,87,32.755,17653760
08:58:55.0,95.36,0,89,32.838,17653760
08:58:56.0,98.507,0,15,36.282,17653760
08:58:57.0,97.989,0,40,34.522,17653760
08:58:58.0,96.984,0,32,35.769,17653760
08:58:59.0,97.989,0,61,36.652,17653760
08:59:00.0,88.5,0,89,32.495,17653760
08:59:01.0,98.507,0,10,37.191,17653760
08:59:02.0,96.5,0,69,35.51,17653760
08:59:03.0,92,0,25,33.403,17653760
08:59:04.0,97,0,14,36.461,17653760
08:59:05.0,97,0,65,36.254,17653760
08:59:06.0,96.5,0,42,34.279,17653760
08:59:07.0,98.5,0,25,35.598,17653760
08:59:08.0,97.989,0,61,36.566,17653760
08:59:09.0,96.482,0,65,34.992,17653760
08:59:10.0,96.5,0,29,35.166,17653760
08:59:11.0,98.484,0,51,35.498,17653760
08:59:12.0,98.484,0,41,35.928,17653760
08:59:13.0,96.019,0,35,34.318,17653760
08:59:14.0,98,0,39,35.83,17653760
08:59:15.0,97.989,0,65,36.088,17653760
08:59:16.0,96.019,0,37,34.855,17653760
08:59:17.0,97.474,0,36,35.23,17653760
08:59:18.0,97.989,0,60,35.881,17653760
08:59:19.0,96.984,0,26,35.067,17653760
08:59:20.0,98.5,0,39,35.257,17653760
08:59:21.0,97.989,0,53,36.014,17653760
08:59:22.0,97.989,0,47,35.021,17653760
08:59:23.0,95.5,0,27,35.43,17653760
08:59:24.0,97.524,0,57,36.12,17653760
08:59:25.0,98,0,44,34.624,17653760
08:59:26.0,98.484,0,73,34.815,17653760
08:59:27.0,96.5,0,69,36.195,17653760
08:59:28.0,97.487,0,36,34.679,17653760
08:59:29.0,97.524,0,33,35.252,17653760
08:59:30.0,97.979,0,55,35.905,17653760
08:59:31.0,98,0,74,35.352,17653760
08:59:32.0,97.989,0,54,34.952,17653760
08:59:33.0,97.014,0,40,35.283,17653760
08:59:34.0,97.979,0,57,36.05,17653760
08:59:35.0,96.517,0,42,34.833,17653760
08:59:36.0,98,0,34,36.073,17653760
08:59:37.0,95.5,0,47,35.219,17653760
08:59:38.0,98,0,28,34.813,17653760
08:59:39.0,98.492,0,46,36.364,17653760
08:59:40.0,98,0,57,35.546,17653760
08:59:41.0,97.989,0,38,34.591,17653760
08:59:42.0,97.014,0,58,36.011,17653760
08:59:43.0,97.5,0,51,34.965,17653760
08:59:44.0,97.487,0,36,33.908,17653760
08:59:45.0,98,0,37,35.809,17653760
08:59:46.0,98.994,0,60,35.608,17653760
08:59:47.0,97.5,0,39,34.77,17653760
08:59:48.0,98.492,0,40,36.197,17653760
