Elapsed time,virtual.lab.inf.uva.es CPU,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap
20:35:21.0,2.708,0,0,30.654,4493312
20:35:22.0,14.285,0,9,30.945,4493312
20:35:23.0,16.494,0,9,30.655,4493312
20:35:24.0,17.258,0,15,30.453,4493312
20:35:25.0,20.833,0,15,30.743,4493312
20:35:26.0,23.737,0,22,30.884,4493312
20:35:27.0,50,0,82,30.461,4493312
20:35:28.0,44.845,0,16,30.846,4493312
20:35:29.0,16.58,0,13,30.967,4493312
20:35:30.0,44.041,0,22,31.844,4493312
20:35:31.0,26.804,0,22,34.01,4493312
20:35:32.0,24.352,0,48,35.455,4493312
20:35:33.0,49.484,0,72,35.697,4493312
20:35:34.0,28.717,0,0,36.621,4493312
20:35:35.0,17.766,0,14,37.275,4493312
20:35:36.0,25.128,1,9,38.081,4493312
20:35:37.0,34.02,0,19,39.064,4493312
20:35:38.0,24.87,0,12,40.434,4493312
20:35:39.0,47.959,0,17,42.317,4493312
20:35:40.0,33.678,0,18,43.85,4493312
20:35:41.0,34.031,0,12,45.495,4493312
20:35:42.0,13.541,0,18,45.311,4493312
20:35:43.0,16.062,0,27,45.256,4493312
20:35:44.0,21.761,0,25,46.194,4493312
20:35:45.0,8.205,0,15,46.151,4493312
20:35:46.0,12.953,0,25,46.734,4493312
20:35:47.0,9.793,0,18,46.001,4493312
20:35:48.0,10.88,0,21,46.129,4493312
20:35:49.0,18.556,0,21,45.688,4493312
20:35:50.0,11.855,0,16,45.304,4493312
20:35:51.0,28.795,0,25,45.817,4493312
20:35:52.0,7.731,0,16,45.41,4493312
20:35:53.0,18.041,0,23,44.931,4493312
20:35:54.0,16.494,0,20,44.794,4493312
20:35:55.0,16.666,0,16,44.945,4493312
20:35:56.0,16.145,0,10,45.356,4493312
20:35:57.0,14.948,0,10,45.322,4493312
20:35:58.0,15.873,0,11,45.243,4493312
20:35:59.0,9.375,0,14,45.15,4493312
20:36:00.0,11.917,0,10,44.732,4493312
20:36:01.0,17.616,0,13,44.328,4493312
20:36:02.0,19.895,0,6,43.73,4493312
20:36:03.0,54.639,0,91,43.659,4493312
20:36:04.0,98.437,0,99,43.506,4493312
20:36:05.0,42.131,0,26,44.384,4493312
20:36:06.0,20.207,0,18,44.969,4493312
20:36:07.0,10.994,0,6,45.379,4493312
20:36:08.0,29.23,0,51,45.095,4493312
20:36:09.0,23.195,0,12,44.685,4493312
20:36:10.0,14.062,0,14,44.113,4493312
20:36:11.0,17.948,0,18,44.425,4493312
20:36:12.0,41.361,0,25,44.634,4493312
20:36:13.0,29.23,0,17,45.208,4493312
20:36:14.0,7.329,0,13,45.257,4493312
20:36:15.0,17.187,0,27,45.886,4493312
20:36:16.0,12.565,0,16,45.852,4493312
20:36:17.0,10.994,0,16,45.456,4493312
20:36:18.0,22.164,0,14,45.586,4493312
20:36:19.0,8.762,0,16,45.191,4493312
20:36:20.0,12.82,0,24,45.544,4493312
20:36:21.0,6.632,0,7,45.617,4493312
20:36:22.0,35.263,0,51,45.024,4493312
20:36:23.0,8.205,0,18,44.651,4493312
20:36:24.0,18.461,0,18,45.103,4493312
20:36:25.0,18.461,0,13,45.37,4493312
20:36:26.0,11.398,0,13,45.208,4493312
20:36:27.0,13.402,0,17,45.244,4493312
20:36:28.0,36.842,0,18,44.556,4493312
