Elapsed time,virtual.lab.inf.uva.es CPU combined,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap used
14:52:35.0,0.375,0,0,23.255,15015936
14:52:36.0,0.505,0,0,23.248,15015936
14:52:37.0,1.546,0,0,23.255,15015936
14:52:38.0,3.125,0,0,23.292,15015936
14:52:39.0,2.673,0,0,23.354,15015936
14:52:40.0,5.235,0,2,23.495,15015936
14:52:41.0,4.812,0,0,23.503,15015936
14:52:42.0,5.851,0,0,23.53,15015936
14:52:43.0,10.606,0,0,23.615,15015936
14:52:44.0,12.121,0,0,23.761,15015936
14:52:45.0,12.953,0,2,24.061,15015936
14:52:46.0,13.705,0,0,24.057,15015936
14:52:47.0,15.27,0,0,24.063,15015936
14:52:48.0,16.08,0,0,24.109,15015936
14:52:49.0,15.979,0,0,24.192,15015936
14:52:50.0,16.58,0,2,24.333,15015936
14:52:51.0,21.105,0,0,24.635,15015936
14:52:52.0,18.719,0,0,24.638,15015936
14:52:53.0,18.367,0,0,24.641,15015936
14:52:54.0,21.105,0,0,24.684,15015936
14:52:55.0,25.242,0,2,24.756,15015936
14:52:56.0,22.388,0,0,24.907,15015936
14:52:58.0,24.757,0,0,25.216,15015936
14:52:59.0,15.422,0,0,25.211,15015936
14:53:00.0,26.341,0,0,25.264,15015936
14:53:01.0,22,0,2,25.338,15015936
14:53:02.0,24.271,0,0,25.343,15015936
14:53:03.0,30.143,0,0,25.371,15015936
14:53:04.0,26.368,0,0,25.447,15015936
14:53:05.0,24.623,0,0,25.604,15015936
14:53:06.0,28.502,0,2,25.924,15015936
14:53:07.0,27.227,0,13,25.922,15015936
14:53:08.0,28.095,0,0,25.923,15015936
14:53:09.0,25.5,0,0,25.92,15015936
14:53:10.0,29.326,0,0,25.92,15015936
14:53:11.0,24.623,0,2,25.913,15015936
14:53:12.0,29.901,0,0,25.917,15015936
14:53:13.0,26.865,0,0,25.915,15015936
14:53:14.0,25,0,0,25.919,15015936
14:53:15.0,28.921,0,0,25.924,15015936
14:53:16.0,25.757,0,2,25.921,15015936
14:53:17.0,25.641,0,0,25.918,15015936
14:53:18.0,28,0,0,25.916,15015936
14:53:19.0,26.262,0,0,25.921,15015936
14:53:20.0,28.64,0,0,25.917,15015936
14:53:21.0,29.411,0,2,25.923,15015936
14:53:22.0,26,0,0,25.92,15015936
14:53:23.0,19.806,0,0,25.918,15015936
14:53:24.0,17.733,0,0,25.927,15015936
14:53:25.0,23.902,0,0,25.923,15015936
