Elapsed time,virtual.lab.inf.uva.es CPU combined,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap used
15:14:20.0,0.877,0,0,30.194,15278080
15:14:21.0,0.505,0,0,30.162,15278080
15:14:22.0,0.505,0,0,30.116,15278080
15:14:23.0,0.502,0,2,30.101,15278080
15:14:24.0,0.502,0,0,30.059,15278080
15:14:25.0,1.005,0,0,30.029,15278080
15:14:26.0,1.5,0,0,29.983,15278080
15:14:27.0,0.505,0,0,29.964,15278080
15:14:28.0,0.502,0,2,29.925,15278080
15:14:29.0,0.5,0,0,29.889,15278080
15:14:30.0,0,0,0,29.848,15278080
15:14:31.0,1.005,0,0,29.815,15278080
15:14:32.0,0.502,0,0,29.773,15278080
15:14:33.0,0.502,0,0,29.739,15278080
15:14:34.0,1,0,2,29.703,15278080
15:14:35.0,0,0,0,29.669,15278080
15:14:36.0,1.492,0,0,29.621,15278080
15:14:37.0,0.502,0,1,29.596,15278080
15:14:38.0,0.502,0,0,29.56,15278080
15:14:39.0,1,0,2,29.527,15278080
15:14:40.0,0.502,0,0,29.484,15278080
15:14:41.0,0.502,0,0,29.451,15278080
15:14:42.0,0.505,0,1,29.41,15278080
15:14:43.0,0.995,0,0,29.376,15278080
15:14:44.0,0.502,0,0,29.335,15278080
15:14:45.0,0.502,0,2,29.335,15278080
15:14:46.0,0,0,0,29.331,15278080
15:14:47.0,0.502,0,1,29.34,15278080
15:14:48.0,1,0,0,29.347,15278080
15:14:49.0,0,0,0,29.384,15278080
15:14:50.0,0.502,0,0,29.511,15278080
15:14:51.0,1.01,0,2,29.776,15278080
15:14:52.0,1,0,0,29.769,15278080
15:14:53.0,0.5,0,0,29.74,15278080
15:14:54.0,0,0,0,29.739,15278080
15:14:55.0,1,0,0,29.71,15278080
15:14:56.0,0.502,0,0,29.706,15278080
15:14:57.0,1.005,0,2,29.676,15278080
15:14:58.0,0.5,0,0,29.645,15278080
15:14:59.0,1,0,0,29.607,15278080
15:15:00.0,0,0,0,29.58,15278080
15:15:01.0,0.502,0,0,29.548,15278080
15:15:02.0,1,0,0,29.516,15278080
15:15:03.0,0.502,0,2,29.472,15278080
15:15:04.0,0.502,0,0,29.442,15278080
15:15:05.0,1.005,0,0,29.403,15278080
15:15:06.0,0.502,0,0,29.369,15278080
15:15:07.0,0.502,0,0,29.24,15278080
15:15:08.0,1.005,0,2,29.196,15278080
15:15:09.0,1,0,2,29.164,15278080
15:15:10.0,0,0,0,29.127,15278080
15:15:11.0,0,0,0,29.081,15278080
15:15:12.0,1.5,0,0,29.051,15278080
15:15:13.0,0.502,0,0,29.007,15278080
15:15:14.0,0.502,0,0,28.973,15278080
15:15:15.0,1,0,2,28.933,15278080
15:15:16.0,0.502,0,0,28.899,15278080
15:15:17.0,0.5,0,0,28.859,15278080
15:15:18.0,1,0,6,28.829,15278080
