Elapsed time,virtual.lab.inf.uva.es CPU combined,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap used
21:04:47.0,0.753,0,0,29.641,15278080
21:04:48.0,1.005,0,1,29.596,15278080
21:04:49.0,0.502,0,0,29.559,15278080
21:04:50.0,0.502,0,0,29.521,15278080
21:04:51.0,0.505,0,2,29.49,15278080
21:04:52.0,0.995,0,0,29.446,15278080
21:04:53.0,0.502,0,0,29.408,15278080
21:04:54.0,1,0,0,29.371,15278080
21:04:55.0,1,0,0,29.342,15278080
21:04:56.0,0.502,0,2,29.303,15278080
21:04:57.0,1,0,0,29.272,15278080
21:04:58.0,1,0,0,29.24,15278080
21:04:59.0,1,0,0,29.203,15278080
21:05:00.0,0.502,0,0,29.165,15278080
21:05:01.0,1,0,1,29.126,15278080
21:05:02.0,1,0,1,29.089,15278080
21:05:03.0,1.01,0,1,29.051,15278080
21:05:04.0,1.5,0,0,29.014,15278080
21:05:05.0,1,0,0,28.976,15278080
21:05:06.0,0.502,0,0,28.947,15278080
21:05:07.0,0.502,0,2,28.922,15278080
21:05:08.0,1,0,0,28.883,15278080
21:05:09.0,1.492,0,0,28.846,15278080
21:05:10.0,0.5,0,0,28.814,15278080
21:05:11.0,1.005,0,0,28.771,15278080
21:05:12.0,0.5,0,2,28.769,15278080
21:05:13.0,0.5,0,0,28.768,15278080
21:05:14.0,0,0,1,28.769,15278080
21:05:15.0,0.502,0,0,28.774,15278080
21:05:16.0,0.5,0,0,28.825,15278080
21:05:17.0,1.492,0,0,28.948,15278080
21:05:18.0,2,0,2,29.213,15278080
21:05:19.0,0.502,0,1,29.212,15278080
21:05:20.0,0,0,0,29.212,15278080
21:05:21.0,0,0,0,29.212,15278080
21:05:22.0,0.497,0,0,29.212,15278080
21:05:23.0,1,0,0,29.18,15278080
21:05:24.0,0.502,0,2,29.149,15278080
21:05:25.0,1.492,0,0,29.118,15278080
21:05:26.0,0,0,0,29.081,15278080
21:05:27.0,0.5,0,0,29.05,15278080
21:05:28.0,0.502,0,0,29.02,15278080
21:05:29.0,1,0,0,28.983,15278080
21:05:30.0,0.502,0,2,28.952,15278080
21:05:31.0,0.5,0,0,28.921,15278080
21:05:32.0,0.505,0,0,28.883,15278080
21:05:33.0,1,0,0,28.846,15278080
21:05:34.0,0.502,0,0,28.809,15278080
21:05:35.0,0.502,0,0,28.772,15278080
21:05:36.0,1,0,2,28.735,15278080
21:05:37.0,0.502,0,0,28.705,15278080
21:05:38.0,0.502,0,0,28.668,15278080
21:05:39.0,1.5,0,4,28.661,15278080
21:05:40.0,1,0,0,28.629,15278080
21:05:41.0,0.502,0,0,28.592,15278080
21:05:42.0,1,0,2,28.561,15278080
21:05:43.0,0.502,0,0,28.518,15278080
21:05:44.0,0.502,0,1,28.487,15278080
21:05:45.0,0.502,0,0,28.457,15278080
21:05:46.0,1.492,0,0,28.414,15278080
21:05:47.0,0.502,0,0,28.376,15278080
21:05:48.0,1,0,2,28.345,15278080
21:05:49.0,0.995,0,2,28.301,15278080
21:05:50.0,0.502,0,0,28.268,15278080
21:05:51.0,1,0,0,28.231,15278080
21:05:52.0,0.505,0,0,28.194,15278080
21:05:53.0,1.492,0,0,28.156,15278080
21:05:54.0,3.015,0,2,28.106,15278080
21:05:55.0,0.995,0,0,28.067,15278080
21:05:56.0,0.5,0,0,28.031,15278080
21:05:57.0,0.502,0,0,27.999,15278080
21:05:58.0,0.502,0,0,27.957,15278080
21:05:59.0,0.995,0,0,27.926,15278080
21:06:00.0,0,0,2,27.889,15278080
21:06:01.0,0.995,0,0,27.85,15278080
21:06:02.0,0,0,0,27.813,15278080
21:06:03.0,0.5,0,0,27.788,15278080
21:06:04.0,1,0,0,27.748,15278080
21:06:05.0,0.995,0,0,27.711,15278080
21:06:06.0,0,0,2,27.674,15278080
21:06:07.0,0.502,0,0,27.643,15278080
21:06:08.0,0.995,0,0,27.594,15278080
21:06:09.0,0,0,0,27.562,15278080
21:06:10.0,0.502,0,0,27.519,15278080
21:06:11.0,0,0,0,27.519,15278080
21:06:12.0,0.5,0,2,27.519,15278080
21:06:13.0,0.5,0,0,27.518,15278080
21:06:14.0,0.502,0,0,27.518,15278080
21:06:15.0,0.497,0,6,27.518,15278080
