Elapsed time,virtual.lab.inf.uva.es CPU combined,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap used
14:33:49.0,3.417,0.0,0.0,28.393,1.5015936E7
14:33:50.0,2.525,0.0,2.0,28.355,1.5015936E7
14:33:51.0,5.853,0.0,0.0,28.316,1.5015936E7
14:33:52.0,6.435,0.0,0.0,28.287,1.5015936E7
14:33:53.0,5.583,0.0,0.0,28.249,1.5015936E7
14:33:54.0,6.153,0.0,1.0,28.215,1.5015936E7
14:33:55.0,5.128,0.0,2.0,28.203,1.5015936E7
14:33:56.0,9.9,0.0,0.0,28.172,1.5015936E7
14:33:57.0,8.673,0.0,0.0,28.137,1.5015936E7
14:33:58.0,8.465,0.0,0.0,28.097,1.5015936E7
14:33:59.0,14.141,0.0,8.0,28.049,1.5015936E7
14:34:00.0,13.065,0.0,3.0,28.017,1.5015936E7
14:34:01.0,13.402,0.0,0.0,27.992,1.5015936E7
14:34:02.0,10.769,0.0,0.0,27.961,1.5015936E7
14:34:03.0,10.81,0.0,0.0,27.924,1.5015936E7
14:34:04.0,7.608,0.0,4.0,27.876,1.5015936E7
14:34:05.0,12.755,0.0,2.0,27.858,1.5015936E7
14:34:06.0,15.025,0.0,0.0,27.817,1.5015936E7
14:34:07.0,12.5,0.0,0.0,27.789,1.5015936E7
14:34:08.0,16.042,0.0,0.0,27.746,1.5015936E7
14:34:09.0,18.041,0.0,0.0,27.721,1.5015936E7
14:34:10.0,13.917,0.0,2.0,27.672,1.5015936E7
14:34:11.0,17.204,0.0,0.0,27.633,1.5015936E7
14:34:12.0,15.217,0.0,0.0,27.59,1.5015936E7
14:34:13.0,20.103,0.0,0.0,27.552,1.5015936E7
14:34:14.0,17.741,0.0,0.0,27.523,1.5015936E7
14:34:15.0,16.042,0.0,2.0,27.471,1.5015936E7
14:34:16.0,19.251,0.0,0.0,27.439,1.5015936E7
14:34:17.0,20.212,0.0,0.0,27.416,1.5015936E7
14:34:18.0,20.765,0.0,0.0,27.395,1.5015936E7
14:34:19.0,20.765,0.0,0.0,27.346,1.5015936E7
14:34:20.0,23.529,0.0,2.0,27.295,1.5015936E7
14:34:21.0,18.617,0.0,0.0,27.272,1.5015936E7
14:34:22.0,26.595,0.0,0.0,27.34,1.5015936E7
14:34:23.0,14.285,0.0,0.0,27.298,1.5015936E7
14:34:24.0,23.036,0.0,0.0,27.251,1.5015936E7
14:34:25.0,23.28,0.0,3.0,27.24,1.5015936E7
14:34:26.0,27.225,0.0,0.0,27.173,1.5015936E7
14:34:27.0,25.13,0.0,0.0,27.123,1.5015936E7
14:34:28.0,24.607,0.0,0.0,27.117,1.5015936E7
14:34:29.0,24.21,0.0,0.0,27.11,1.5015936E7
14:34:30.0,29.1,0.0,17.0,27.1,1.5015936E7
14:34:31.0,26.02,0.0,2.0,27.13,1.5015936E7
14:34:32.0,16.931,0.0,0.0,27.186,1.5015936E7
14:34:33.0,15.789,0.0,0.0,27.308,1.5015936E7
14:34:34.0,19.897,0.0,0.0,27.576,1.5015936E7
14:34:35.0,17.368,0.0,2.0,27.593,1.5015936E7
14:34:36.0,25.388,0.0,0.0,27.602,1.5015936E7
14:34:37.0,18.617,0.0,0.0,27.645,1.5015936E7
14:34:38.0,24.607,0.0,0.0,27.704,1.5015936E7
14:34:39.0,22.043,0.0,0.0,27.86,1.5015936E7
14:34:40.0,16.315,0.0,2.0,27.866,1.5015936E7
14:34:41.0,18.134,0.0,0.0,27.915,1.5015936E7
14:34:42.0,18.716,0.0,0.0,27.978,1.5015936E7
14:34:43.0,11.167,0.0,0.0,28.134,1.5015936E7
14:34:44.0,9.523,0.0,0.0,28.139,1.5015936E7
14:34:45.0,8.854,0.0,2.0,28.139,1.5015936E7
14:34:46.0,12.631,0.0,0.0,28.167,1.5015936E7
14:34:47.0,3.571,0.0,0.0,28.162,1.5015936E7
14:34:48.0,3.645,0.0,0.0,28.191,1.5015936E7
14:34:49.0,29.166,0.0,0.0,28.255,1.5015936E7
14:34:50.0,27.319,0.0,6.0,28.401,1.5015936E7
14:34:51.0,24.043,0.0,0.0,28.536,1.5015936E7
14:34:52.0,27.225,0.0,0.0,28.662,1.5015936E7
14:34:53.0,34.21,0.0,0.0,28.689,1.5015936E7
14:34:54.0,14.361,0.0,0.0,28.683,1.5015936E7
14:34:55.0,19.072,0.0,2.0,28.709,1.5015936E7
14:34:56.0,10.16,0.0,2.0,28.678,1.5015936E7
14:34:57.0,18.617,0.0,0.0,28.72,1.5015936E7
14:34:58.0,24.607,0.0,0.0,28.702,1.5015936E7
14:34:59.0,15.979,0.0,0.0,28.709,1.5015936E7
14:35:00.0,13.917,0.0,2.0,28.69,1.5015936E7
14:35:01.0,12.299,0.0,10.0,28.732,1.5015936E7
14:35:02.0,11.17,0.0,0.0,28.695,1.5015936E7
14:35:03.0,7.978,0.0,0.0,28.715,1.5015936E7
14:35:04.0,10.582,0.0,0.0,28.704,1.5015936E7
14:35:05.0,9.473,0.0,2.0,28.706,1.5015936E7
14:35:06.0,7.065,0.0,0.0,28.716,1.5015936E7
14:35:07.0,10.16,0.0,0.0,28.726,1.5015936E7
14:35:08.0,15.306,0.0,0.0,28.744,1.5015936E7
14:35:09.0,6.382,0.0,0.0,28.707,1.5015936E7
14:35:10.0,7.253,0.0,0.0,28.73,1.5015936E7
14:35:11.0,3.157,0.0,2.0,28.722,1.5015936E7
14:35:12.0,7.812,0.0,0.0,28.739,1.5015936E7
14:35:13.0,9.947,0.0,0.0,28.734,1.5015936E7
14:35:14.0,7.179,0.0,0.0,28.742,1.5015936E7
14:35:15.0,7.936,0.0,0.0,28.727,1.5015936E7
14:35:16.0,7.526,0.0,2.0,28.766,1.5015936E7
14:35:17.0,11.538,0.0,0.0,28.742,1.5015936E7
14:35:18.0,8.854,0.0,0.0,28.735,1.5015936E7
14:35:19.0,5.882,0.0,0.0,28.733,1.5015936E7
14:35:20.0,2.538,0.0,0.0,28.687,1.5015936E7
14:35:21.0,3.535,0.0,6.0,28.699,1.5015936E7
14:35:22.0,6.382,0.0,0.0,28.758,1.5015936E7
14:35:23.0,4.736,0.0,0.0,28.715,1.5015936E7
14:35:24.0,11.229,0.0,3.0,28.759,1.5015936E7
14:35:25.0,7.329,0.0,0.0,28.735,1.5015936E7
14:35:26.0,17.021,0.0,2.0,28.785,1.5015936E7
14:35:27.0,23.157,0.0,0.0,28.781,1.5015936E7
14:35:28.0,10.582,0.0,0.0,28.796,1.5015936E7
14:35:29.0,23.195,0.0,2.0,28.815,1.5015936E7
14:35:30.0,10.81,0.0,0.0,28.808,1.5015936E7
14:35:31.0,12.234,0.0,7.0,28.823,1.5015936E7
14:35:32.0,6.282,0.0,0.0,28.782,1.5015936E7
14:35:33.0,10.937,0.0,0.0,28.805,1.5015936E7
14:35:34.0,3.684,0.0,2.0,28.766,1.5015936E7
14:35:35.0,7.253,0.0,0.0,28.765,1.5015936E7
14:35:36.0,5.789,0.0,0.0,28.791,1.5015936E7
14:35:37.0,6.77,0.0,0.0,28.807,1.5015936E7
14:35:38.0,3.141,0.0,0.0,28.774,1.5015936E7
14:35:39.0,6.282,0.0,2.0,28.785,1.5015936E7
14:35:40.0,13.903,0.0,0.0,28.844,1.5015936E7
14:35:41.0,10.582,0.0,0.0,28.83,1.5015936E7
14:35:42.0,16.129,0.0,0.0,28.857,1.5015936E7
14:35:43.0,16.666,0.0,0.0,28.856,1.5015936E7
14:35:44.0,7.486,0.0,2.0,28.828,1.5015936E7
14:35:45.0,12.222,0.0,0.0,28.835,1.5015936E7
14:35:46.0,12.432,0.0,0.0,28.846,1.5015936E7
14:35:47.0,5.235,0.0,0.0,28.838,1.5015936E7
14:35:48.0,11.917,0.0,0.0,28.835,1.5015936E7
14:35:49.0,10.526,0.0,2.0,28.819,1.5015936E7
14:35:50.0,4.639,0.0,0.0,28.808,1.5015936E7
14:35:51.0,3.763,0.0,0.0,28.788,1.5015936E7
14:35:52.0,12.299,0.0,0.0,28.828,1.5015936E7
14:35:53.0,5.347,0.0,0.0,28.829,1.5015936E7
14:35:54.0,9.836,0.0,2.0,28.831,1.5015936E7
14:35:55.0,10.439,0.0,0.0,28.854,1.5015936E7
14:35:56.0,8.938,0.0,0.0,28.832,1.5015936E7
14:35:57.0,3.763,0.0,7.0,28.832,1.5015936E7
14:35:58.0,8.994,0.0,0.0,28.823,1.5015936E7
14:35:59.0,7.692,0.0,2.0,28.84,1.5015936E7
14:36:00.0,4.278,0.0,0.0,28.824,1.5015936E7
14:36:01.0,5.913,0.0,0.0,28.82,1.5015936E7
14:36:02.0,7.894,0.0,6.0,28.828,1.5015936E7
14:36:03.0,2.617,0.0,0.0,28.8,1.5015936E7
14:36:04.0,2.645,0.0,2.0,28.793,1.5015936E7
14:36:05.0,13.227,0.0,0.0,28.83,1.5015936E7
14:36:06.0,8.205,0.0,0.0,28.831,1.5015936E7
14:36:07.0,12.631,0.0,0.0,28.831,1.5015936E7
14:36:08.0,9.424,0.0,0.0,28.828,1.5015936E7
14:36:09.0,3.157,0.0,0.0,28.819,1.5015936E7
14:36:10.0,3.589,0.0,2.0,28.77,1.5015936E7
14:36:11.0,4.545,0.0,0.0,28.816,1.5015936E7
14:36:12.0,7.575,0.0,0.0,28.787,1.5015936E7
14:36:13.0,2.094,0.0,0.0,28.787,1.5015936E7
14:36:14.0,6.217,0.0,0.0,28.812,1.5015936E7
14:36:15.0,6.217,0.0,2.0,28.817,1.5015936E7
14:36:16.0,4.166,0.0,0.0,28.806,1.5015936E7
14:36:17.0,4.301,0.0,0.0,28.832,1.5015936E7
14:36:18.0,17.46,0.0,0.0,28.866,1.5015936E7
14:36:19.0,4.166,0.0,0.0,28.797,1.5015936E7
14:36:20.0,7.894,0.0,2.0,28.849,1.5015936E7
14:36:21.0,2.139,0.0,0.0,28.798,1.5015936E7
14:36:23.0,1.538,0.0,0.0,28.775,1.5015936E7
14:36:24.0,1.015,0.0,0.0,28.762,1.5015936E7
14:36:25.0,1.562,0.0,0.0,28.731,1.5015936E7
14:36:26.0,2.061,0.0,2.0,28.79,1.5015936E7
14:36:27.0,1.57,0.0,0.0,28.773,1.5015936E7
14:36:28.0,5.759,0.0,0.0,28.8,1.5015936E7
14:36:29.0,4.736,0.0,2.0,28.828,1.5015936E7
14:36:30.0,6.598,0.0,0.0,28.805,1.5015936E7
14:36:31.0,7.216,0.0,2.0,28.829,1.5015936E7
14:36:32.0,1.025,0.0,0.0,28.734,1.5015936E7
14:36:33.0,1.03,0.0,0.0,28.737,1.5015936E7
14:36:34.0,4.278,0.0,8.0,28.752,1.5015936E7
14:36:35.0,17.112,0.0,0.0,28.815,1.5015936E7
14:36:36.0,9.947,0.0,2.0,28.81,1.5015936E7
14:36:37.0,9.89,0.0,0.0,28.846,1.5015936E7
14:36:38.0,11.052,0.0,0.0,28.812,1.5015936E7
14:36:39.0,17.368,0.0,0.0,28.877,1.5015936E7
14:36:40.0,5.263,0.0,0.0,28.783,1.5015936E7
14:36:41.0,8.021,0.0,2.0,28.838,1.5015936E7
14:36:42.0,11.29,0.0,0.0,28.824,1.5015936E7
14:36:43.0,4.687,0.0,0.0,28.821,1.5015936E7
14:36:44.0,9.693,0.0,0.0,28.824,1.5015936E7
14:36:45.0,5.729,0.0,0.0,28.819,1.5015936E7
14:36:46.0,3.125,0.0,2.0,28.812,1.5015936E7
14:36:47.0,1.578,0.0,0.0,28.788,1.5015936E7
14:36:48.0,3.589,0.0,0.0,28.807,1.5015936E7
14:36:49.0,7.853,0.0,0.0,28.866,1.5015936E7
14:36:50.0,5.319,0.0,0.0,28.837,1.5015936E7
14:36:51.0,14.754,0.0,2.0,28.872,1.5015936E7
14:36:52.0,7.446,0.0,0.0,28.835,1.5015936E7
14:36:53.0,14.136,0.0,0.0,28.88,1.5015936E7
14:36:54.0,8.791,0.0,0.0,28.834,1.5015936E7
14:36:55.0,10.869,0.0,0.0,28.86,1.5015936E7
14:36:56.0,7.253,0.0,2.0,28.858,1.5015936E7
14:36:57.0,5.978,0.0,0.0,28.832,1.5015936E7
14:36:58.0,8.021,0.0,0.0,28.862,1.5015936E7
14:36:59.0,4.232,0.0,2.0,28.807,1.5015936E7
14:37:00.0,6.282,0.0,0.0,28.812,1.5015936E7
14:37:01.0,11.891,0.0,2.0,28.853,1.5015936E7
14:37:02.0,8.9,0.0,0.0,28.858,1.5015936E7
14:37:03.0,12.169,0.0,0.0,28.866,1.5015936E7
14:37:04.0,13.756,0.0,3.0,28.881,1.5015936E7
14:37:05.0,7.978,0.0,4.0,28.849,1.5015936E7
14:37:06.0,8.064,0.0,2.0,28.861,1.5015936E7
14:37:07.0,11.64,0.0,0.0,28.846,1.5015936E7
14:37:08.0,13.227,0.0,0.0,28.871,1.5015936E7
14:37:09.0,6.842,0.0,0.0,28.845,1.5015936E7
14:37:10.0,11.979,0.0,3.0,28.864,1.5015936E7
14:37:12.0,7.027,0.0,2.0,28.873,1.5015936E7
