Elapsed time,virtual.lab.inf.uva.es CPU combined,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap used
21:01:38.0,2.252,0,0,29.358,14491648
21:01:39.0,2.5,0,0,29.325,14491648
21:01:40.0,2.564,0,0,29.288,14491648
21:01:41.0,4.102,0,0,29.284,14491648
21:01:42.0,4.188,0,2,29.242,14491648
21:01:43.0,6.701,0,0,29.206,14491648
21:01:44.0,8.673,0,0,29.176,14491648
21:01:45.0,11.94,0,8,29.144,14491648
21:01:46.0,10.5,0,0,29.095,14491648
21:01:47.0,13.793,0,2,29.069,14491648
21:01:48.0,15.346,0,0,29.033,14491648
21:01:49.0,18.627,0,0,28.981,14491648
21:01:50.0,17.733,0,0,28.962,14491648
21:01:51.0,16.019,0,0,28.942,14491648
21:01:52.0,22.705,0,2,28.878,14491648
21:01:53.0,25.7,0,0,28.873,14491648
21:01:54.0,23.923,0,0,28.827,14491648
21:01:55.0,16.748,0,4,28.766,14491648
21:01:56.0,28.837,0,0,28.759,14491648
21:01:57.0,27.751,0,0,28.749,14491648
21:01:58.0,29.906,0,2,28.697,14491648
21:01:59.0,23.923,0,0,28.662,14491648
21:02:00.0,27.751,0,0,28.695,14491648
21:02:01.0,29.716,0,0,28.59,14491648
21:02:02.0,29.047,0,2,28.544,14491648
21:02:03.0,29.186,0,0,28.522,14491648
21:02:04.0,24.038,0,0,28.495,14491648
21:02:05.0,29.383,0,0,28.462,14491648
21:02:06.0,30.143,0,1,28.403,14491648
21:02:07.0,27.804,0,2,28.453,14491648
21:02:08.0,26.699,0,0,28.346,14491648
21:02:09.0,25.238,0,0,28.366,14491648
21:02:10.0,29.207,0,0,28.325,14491648
21:02:11.0,29.665,0,0,28.276,14491648
21:02:12.0,31.4,0,2,28.233,14491648
21:02:13.0,23.188,0,0,28.172,14491648
21:02:14.0,23.3,0,0,28.12,14491648
21:02:15.0,29.648,0,0,28.066,14491648
21:02:16.0,35.96,0,18,28.042,14491648
21:02:17.0,30.693,0,2,28.009,14491648
21:02:18.0,27.411,0,0,27.949,14491648
21:02:19.0,27.722,0,0,27.938,14491648
21:02:20.0,31.219,0,0,27.961,14491648
21:02:21.0,30.303,0,0,28.025,14491648
21:02:22.0,28.421,0,2,28.158,14491648
21:02:23.0,28.855,0,0,28.452,14491648
21:02:24.0,27.941,0,0,28.442,14491648
21:02:25.0,30.392,0,0,28.44,14491648
21:02:26.0,33.333,0,0,28.46,14491648
21:02:27.0,31.1,0,2,28.528,14491648
21:02:28.0,28.64,0,0,28.681,14491648
21:02:29.0,29.807,0,0,28.673,14491648
21:02:30.0,27.86,0,0,28.726,14491648
21:02:31.0,33.175,0,0,28.78,14491648
21:02:32.0,31.5,0,2,28.936,14491648
21:02:33.0,29.5,0,0,29.238,14491648
21:02:34.0,32.857,0,0,29.232,14491648
21:02:35.0,30,0,0,29.239,14491648
21:02:36.0,26.701,0,2,29.29,14491648
21:02:37.0,27.093,0,2,29.301,14491648
21:02:38.0,26.262,0,0,28.721,14491648
21:02:39.0,22.277,0,0,28.775,14491648
21:02:40.0,24.479,0,0,28.899,14491648
21:02:41.0,23.645,0,0,28.906,14491648
21:02:42.0,25.48,0,6,28.914,14491648
21:02:43.0,27.586,0,0,28.924,14491648
21:02:44.0,24.12,0,0,28.925,14491648
21:02:45.0,24.761,0,0,28.934,14491648
21:02:46.0,24.242,0,0,28.937,14491648
21:02:47.0,27.184,0,17,28.944,14491648
21:02:48.0,24.39,0,1,28.945,14491648
21:02:49.0,20.707,0,0,28.921,14491648
21:02:50.0,21.359,0,0,28.922,14491648
21:02:51.0,18.811,0,0,28.93,14491648
21:02:52.0,22.439,0,0,28.922,14491648
21:02:53.0,20.873,0,2,28.911,14491648
21:02:54.0,17.703,0,0,28.915,14491648
21:02:55.0,17.91,0,0,28.914,14491648
21:02:56.0,20.588,0,0,28.929,14491648
21:02:57.0,18.867,0,0,28.917,14491648
21:02:58.0,28.708,0,2,28.924,14491648
21:02:59.0,22.222,0,0,28.938,14491648
21:03:00.0,17.619,0,0,28.945,14491648
21:03:01.0,17.307,0,0,28.956,14491648
21:03:02.0,21.052,0,1,28.942,14491648
21:03:03.0,13.793,0,1,28.94,14491648
21:03:04.0,18.627,0,0,28.956,14491648
21:03:05.0,16.585,0,0,28.954,14491648
21:03:06.0,14.009,0,0,28.941,14491648
21:03:07.0,18.181,0,2,28.965,14491648
21:03:08.0,17.452,0,2,28.951,14491648
21:03:09.0,13.658,0,0,28.951,14491648
21:03:10.0,18.75,0,0,28.972,14491648
21:03:11.0,22.641,2,0,28.974,14491648
21:03:12.0,17.326,5,6,28.584,14491648
21:03:13.0,16.355,0,0,28.582,14491648
21:03:14.0,17.674,0,0,28.578,14491648
21:03:16.0,13.658,0,0,28.567,14491648
21:03:17.0,8.91,0,0,28.549,14491648
21:03:18.0,18.269,0,8,28.539,14491648
21:03:19.0,14.423,0,13,28.582,14491648
21:03:20.0,9.5,0,0,28.579,14491648
21:03:21.0,14.423,0,0,28.579,14491648
21:03:22.0,12.322,0,0,28.577,14491648
21:03:23.0,11.764,0,17,28.559,14491648
21:03:24.0,15.865,0,10,28.563,14491648
21:03:25.0,13.526,0,0,28.576,14491648
21:03:26.0,11.32,0,0,28.559,14491648
21:03:27.0,8.78,0,0,28.553,14491648
21:03:28.0,20.379,0,2,28.578,14491648
21:03:29.0,17.535,0,0,28.595,14491648
21:03:30.0,23.943,0,0,28.633,14491648
21:03:31.0,27.727,0,0,28.641,14491648
21:03:32.0,19.801,0,0,28.626,14491648
21:03:33.0,16.901,0,2,28.613,14491648
21:03:34.0,23.611,0,0,28.653,14491648
21:03:35.0,19.711,0,0,28.604,14491648
21:03:36.0,8.205,0,0,28.618,14491648
21:03:37.0,9.473,0,0,28.61,14491648
21:03:38.0,7.614,0,2,28.573,14491648
21:03:39.0,4.02,0,0,28.574,14491648
21:03:40.0,11.34,0,0,28.588,14491648
21:03:41.0,16.923,0,0,28.635,14491648
21:03:42.0,7.446,0,0,28.608,14491648
21:03:43.0,13.471,0,2,28.625,14491648
21:03:44.0,17.346,0,0,28.627,14491648
21:03:45.0,9.595,0,0,28.587,14491648
21:03:46.0,11.34,0,0,28.615,14491648
21:03:47.0,13.705,0,0,28.593,14491648
21:03:48.0,6.878,0,2,28.606,14491648
21:03:49.0,14.356,0,10,28.592,14491648
21:03:50.0,10.256,0,0,28.589,14491648
21:03:51.0,8.5,0,0,28.568,14491648
21:03:52.0,4.975,0,0,28.548,14491648
21:03:53.0,13.5,0,2,28.606,14491648
21:03:54.0,19.191,0,7,28.61,14491648
21:03:55.0,5.208,0,0,28.596,14491648
21:03:56.0,14.795,0,0,28.613,14491648
21:03:57.0,12.953,0,0,28.603,14491648
21:03:58.0,5.181,0,2,28.604,14491648
21:03:59.0,11.111,0,0,28.607,14491648
21:04:00.0,13.471,0,0,28.602,14491648
21:04:01.0,6.315,0,0,28.599,14491648
21:04:02.0,10,0,0,28.598,14491648
21:04:03.0,9,0,2,28.583,14491648
21:04:04.0,6.632,0,0,28.595,14491648
21:04:05.0,5.5,0,0,28.547,14491648
21:04:06.0,5.911,0,0,28.555,14491648
21:04:07.0,9.547,0,0,28.592,14491648
21:04:08.0,11.004,0,2,28.589,14491648
21:04:09.0,9.547,0,0,28.617,14491648
21:04:10.0,19.9,0,0,28.625,14491648
21:04:11.0,6.185,0,0,28.58,14491648
21:04:12.0,16.5,0,0,28.603,14491648
21:04:13.0,12.886,0,2,28.597,14491648
21:04:14.0,7.106,0,0,28.596,14491648
21:04:15.0,11.111,0,0,28.595,14491648
21:04:16.0,8.717,0,0,28.597,14491648
21:04:17.0,9.183,0,0,28.588,14491648
21:04:18.0,6.341,0,2,28.558,14491648
21:04:19.0,7.812,0,0,28.581,14491648
21:04:20.0,16.326,0,8,28.598,14491648
21:04:21.0,7.843,0,0,28.569,14491648
21:04:22.0,10.824,0,0,28.591,14491648
21:04:23.0,13.846,0,2,28.588,14491648
21:04:24.0,6.349,0,0,28.57,14491648
21:04:25.0,8.629,0,2,28.589,14491648
21:04:26.0,17.766,0,0,28.618,14491648
21:04:27.0,6.666,0,0,28.586,14491648
21:04:28.0,9.183,0,2,28.599,14491648
21:04:29.0,6.217,0,0,28.596,14491648
21:04:30.0,7.537,0,4,28.608,14491648
21:04:31.0,2.577,0,0,28.544,14491648
21:04:32.0,2.564,0,0,28.544,14491648
21:04:33.0,6,0,2,28.566,14491648
21:04:34.0,5.05,0,0,28.567,14491648
21:04:35.0,14.948,0,0,28.613,14491648
21:04:36.0,12.105,0,0,28.595,14491648
21:04:37.0,6.185,0,0,28.589,14491648
21:04:38.0,12.307,0,2,28.602,14491648
21:04:39.0,14.062,0,0,28.609,14491648
21:04:40.0,5.555,0,0,28.57,14491648
21:04:41.0,10.714,0,0,28.607,14491648
21:04:42.0,12.244,0,0,28.587,14491648
21:04:43.0,5.612,0,2,28.582,14491648
21:04:44.0,6.03,0,0,28.587,14491648
21:04:45.0,3.571,0,0,28.542,14491648
21:04:46.0,4.545,0,0,28.554,14491648
21:04:47.0,2.985,0,0,28.501,14491648
21:04:48.0,5.025,0,2,28.566,14491648
21:04:49.0,12,0,0,28.596,14491648
21:04:50.0,6.632,0,3,28.588,14491648
21:04:51.0,7.772,0,2,28.593,14491648
21:04:52.0,7.567,0,0,28.612,14491648
21:04:53.0,7.462,0,2,28.586,14491648
21:04:54.0,8.333,0,0,28.595,14491648
21:04:55.0,13.227,0,0,28.604,14491648
21:04:56.0,10.344,0,2,28.59,14491648
21:04:57.0,9.693,0,0,28.599,14491648
21:04:58.0,5.102,0,2,28.59,14491648
21:04:59.0,6.565,0,0,28.579,14491648
21:05:00.0,8.823,0,0,28.578,14491648
21:05:01.0,14.572,0,0,28.614,14491648
21:05:02.0,17.171,0,0,28.602,14491648
21:05:03.0,5.5,0,2,28.564,14491648
21:05:04.0,15.422,0,0,28.586,14491648
21:05:05.0,15.384,0,0,28.587,14491648
21:05:06.0,8.542,0,0,28.567,14491648
21:05:07.0,6.77,0,0,28.597,14491648
21:05:08.0,20.304,0,2,28.603,14491648
21:05:09.0,15.048,0,1,28.043,14491648
21:05:10.0,13.636,0,0,28.028,14491648
21:05:11.0,15.346,0,0,28.048,14491648
21:05:12.0,14.077,0,0,28.008,14491648
21:05:13.0,11.94,0,2,28.008,14491648
21:05:14.0,7.142,0,0,27.979,14491648
21:05:15.0,14.215,0,0,28.014,14491648
21:05:16.0,9.5,0,0,27.982,14491648
21:05:17.0,12.745,0,0,27.998,14491648
21:05:18.0,14.146,0,2,28.004,14491648
21:05:19.0,6.5,0,0,27.976,14491648
21:05:20.0,4.663,0,0,27.965,14491648
21:05:21.0,20.772,0,6,28.01,14491648
21:05:22.0,11.386,0,0,28.017,14491648
21:05:23.0,11.94,0,2,27.999,14491648
21:05:24.0,21.319,0,0,28.031,14491648
21:05:25.0,12.807,0,0,27.999,14491648
21:05:26.0,11.5,0,6,28.002,14491648
21:05:27.0,15,0,0,28.004,14491648
21:05:28.0,14.427,0,2,28.027,14491648
21:05:29.0,11.822,0,0,27.973,14491648
21:05:30.0,13.526,0,0,27.983,14491648
21:05:31.0,9.743,0,0,27.999,14491648
21:05:32.0,7.804,0,0,27.946,14491648
21:05:33.0,11.167,0,2,27.973,14491648
21:05:34.0,17.475,0,0,28.004,14491648
21:05:35.0,15.121,0,0,28.003,14491648
21:05:36.0,14.427,0,0,28.004,14491648
21:05:37.0,23.3,0,0,28.039,14491648
21:05:38.0,11.764,0,2,28.024,14491648
21:05:39.0,12.437,0,0,28.003,14491648
21:05:40.0,13.197,0,0,28.016,14491648
21:05:41.0,15.5,0,0,28.005,14491648
21:05:42.0,6.122,0,0,27.956,14491648
21:05:43.0,10.552,0,2,27.946,14491648
21:05:44.0,11.707,0,0,27.946,14491648
21:05:45.0,5.583,0,0,27.922,14491648
21:05:46.0,16.256,0,0,27.964,14491648
21:05:47.0,20.792,0,0,27.957,14491648
21:05:48.0,7.96,0,2,27.897,14491648
21:05:49.0,16.504,0,0,27.953,14491648
21:05:50.0,19.512,0,0,27.938,14491648
21:05:51.0,5.789,0,0,27.946,14491648
21:05:52.0,12.631,0,10,27.912,14491648
21:05:53.0,12.371,0,2,27.939,14491648
21:05:54.0,7.253,0,0,27.919,14491648
21:05:55.0,7.537,0,0,27.92,14491648
21:05:56.0,5.699,0,0,27.902,14491648
21:05:57.0,7.216,0,2,27.928,14491648
21:05:58.0,8,0,2,27.916,14491648
21:05:59.0,13.402,0,0,27.966,14491648
21:06:00.0,11.578,0,0,27.955,14491648
21:06:01.0,4.166,0,0,27.919,14491648
21:06:02.0,9.289,0,8,27.951,14491648
21:06:03.0,9.693,0,0,27.949,14491648
21:06:04.0,4.615,0,0,27.924,14491648
21:06:05.0,6.878,0,0,27.945,14491648
21:06:06.0,13.402,0,0,27.958,14491648
21:06:07.0,7.368,0,2,27.942,14491648
21:06:08.0,4.736,0,0,27.936,14491648
21:06:09.0,6.217,0,0,27.953,14491648
21:06:10.0,6.77,0,0,27.928,14491648
21:06:11.0,7.253,0,0,27.943,14491648
21:06:12.0,5.154,0,2,27.885,14491648
21:06:13.0,9.793,0,0,27.966,14491648
21:06:14.0,4.188,0,0,27.925,14491648
21:06:15.0,8.415,0,0,27.945,14491648
21:06:16.0,8.121,0,0,27.964,14491648
21:06:18.0,9.23,0,0,27.947,14491648
21:06:19.0,11.167,0,0,27.952,14491648
21:06:20.0,8.333,0,0,27.959,14491648
21:06:21.0,9.23,0,0,27.967,14491648
21:06:22.0,8.9,0,2,27.985,14491648
21:06:23.0,9.793,0,8,27.965,14491648
21:06:24.0,3.076,0,0,27.91,14491648
21:06:25.0,6.632,0,0,27.92,14491648
21:06:26.0,12.953,0,0,27.985,14491648
21:06:27.0,5.05,0,2,27.909,14491648
21:06:28.0,6.598,0,2,27.917,14491648
21:06:29.0,7.537,0,0,27.912,14491648
21:06:30.0,4,0,0,27.912,14491648
21:06:31.0,3.061,0,0,27.895,14491648
21:06:32.0,3.5,0,2,27.875,14491648
21:06:33.0,1.546,0,0,27.889,14491648
21:06:34.0,2.051,0,0,27.927,14491648
21:06:35.0,4.591,0,0,27.907,14491648
21:06:36.0,8.542,0,0,27.945,14491648
21:06:37.0,4.591,0,2,27.935,14491648
21:06:38.0,5.759,0,0,27.933,14491648
21:06:39.0,8.333,0,0,27.946,14491648
21:06:40.0,6.03,0,0,27.917,14491648
21:06:41.0,5.263,0,0,27.945,14491648
21:06:42.0,12.935,0,2,27.957,14491648
21:06:43.0,6.217,0,4,27.931,14491648
21:06:44.0,13.5,0,0,27.939,14491648
21:06:45.0,12.82,0,0,27.955,14491648
21:06:46.0,6.153,0,0,27.927,14491648
21:06:47.0,5.181,0,2,27.92,14491648
21:06:48.0,8.205,0,0,27.94,14491648
21:06:49.0,8.629,0,0,27.934,14491648
21:06:50.0,8.121,0,0,27.924,14491648
21:06:51.0,12,0,0,27.975,14491648
21:06:52.0,15.228,0,2,27.986,14491648
21:06:53.0,5.102,0,4,27.926,14491648
21:06:54.0,12.244,0,0,27.94,14491648
21:06:55.0,10.784,0,0,27.917,14491648
21:06:56.0,7.291,0,0,27.923,14491648
21:06:57.0,6.217,0,2,27.943,14491648
21:06:58.0,6.806,0,2,27.944,14491648
21:06:59.0,4.568,0,0,27.943,14491648
21:07:00.0,5.102,0,0,27.93,14491648
21:07:01.0,9.595,0,0,27.955,14491648
21:07:02.0,6.091,0,0,27.947,14491648
21:07:04.0,6.06,0,0,27.921,14491648
21:07:05.0,11.167,0,0,27.932,14491648
21:07:06.0,9.045,0,0,27.956,14491648
21:07:07.0,14.213,0,0,27.969,14491648
21:07:08.0,9.278,0,2,27.956,14491648
21:07:09.0,9.137,0,0,27.951,14491648
21:07:10.0,13.658,0,0,27.969,14491648
21:07:11.0,14.141,0,0,27.975,14491648
21:07:12.0,6.06,0,0,27.925,14491648
21:07:13.0,10.204,0,2,27.941,14491648
21:07:14.0,13,0,0,27.969,14491648
21:07:15.0,4.712,0,0,27.938,14491648
21:07:16.0,6.091,0,0,27.939,14491648
21:07:17.0,6.565,0,0,27.952,14491648
21:07:18.0,9.743,0,2,27.955,14491648
21:07:19.0,11.518,0,0,27.965,14491648
21:07:20.0,10.606,0,0,27.948,14491648
21:07:21.0,16.582,0,0,27.983,14491648
21:07:22.0,7.5,0,0,27.937,14491648
21:07:23.0,15.736,0,2,27.988,14491648
21:07:24.0,16.748,0,5,27.943,14491648
21:07:25.0,6.217,0,0,27.949,14491648
21:07:26.0,10.714,0,0,27.965,14491648
21:07:27.0,8.629,0,0,27.934,14491648
