Elapsed time,virtual.lab.inf.uva.es CPU,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap
15:42:23.0,14.285,0,0,24.542,6598656
15:42:24.0,16.326,0,0,24.542,6598656
15:42:25.0,12.935,0,12,25.062,6598656
15:42:26.0,21.5,0,15,25.89,6598656
15:42:27.0,10.256,0,9,26.025,6598656
15:42:28.0,14.795,0,12,26.355,6598656
15:42:29.0,20.304,0,17,26.676,6598656
15:42:30.0,14.646,0,12,26.595,6598656
15:42:31.0,13.402,0,27,27.352,6598656
15:42:32.0,20.1,0,47,26.643,6598656
15:42:33.0,30.303,0,18,27.952,6598656
15:42:34.0,6.091,0,6,28.201,6598656
15:42:35.0,20.512,0,47,27.463,6598656
15:42:36.0,29.797,0,18,28.908,6598656
15:42:37.0,57.36,0,100,30.301,6598656
15:42:38.0,51.776,0,63,30.917,6598656
15:42:39.0,37.244,0,12,33.234,6598656
15:42:40.0,31.25,0,19,34.74,6598656
15:42:41.0,21.428,0,18,35.458,6598656
15:42:42.0,9.693,0,15,35.744,6598656
15:42:43.0,9.743,0,13,36.235,6598656
15:42:44.0,6.153,0,6,36.134,6598656
15:42:45.0,8.04,0,24,35.995,6598656
15:42:46.0,2.04,0,3,35.811,6598656
15:42:47.0,15.075,0,12,35.273,6598656
15:42:48.0,15.897,0,16,34.441,6598656
15:42:49.0,31.313,0,15,34.951,6598656
15:42:50.0,15.816,0,13,35.033,6598656
15:42:51.0,24.489,0,30,35.325,6598656
15:42:52.0,10.659,0,6,35.269,6598656
15:42:53.0,8.205,0,12,34.631,6598656
15:42:54.0,13.636,0,9,34.355,6598656
15:42:55.0,21.428,0,18,35.15,6598656
15:42:56.0,22.959,0,15,35.237,6598656
15:42:57.0,7.537,0,11,34.876,6598656
15:42:58.0,10.714,0,21,35.07,6598656
15:42:59.0,11.055,0,7,35.572,6598656
15:43:00.0,8.629,0,20,35.674,6598656
15:43:01.0,10.784,0,9,35.68,6598656
15:43:02.0,11.734,0,7,35.253,6598656
15:43:03.0,21.782,0,24,34.962,6598656
15:43:04.0,11.616,0,10,34.871,6598656
15:43:05.0,14.925,0,13,34.761,6598656
15:43:06.0,22,0,15,34.967,6598656
15:43:07.0,14.646,0,15,35.109,6598656
15:43:08.0,19.191,0,31,35.371,6598656
15:43:09.0,56.185,0,75,35.311,6598656
15:43:10.0,13.366,0,12,35.597,6598656
15:43:11.0,13.775,0,15,35.197,6598656
15:43:12.0,17.171,0,7,34.773,6598656
15:43:13.0,21.428,0,21,34.826,6598656
15:43:14.0,39.698,0,28,35.091,6598656
15:43:15.0,16.243,0,10,35.615,6598656
15:43:16.0,16.582,0,15,35.531,6598656
15:43:17.0,9.09,0,10,35.791,6598656
15:43:18.0,11,0,17,35.669,6598656
15:43:19.0,4.639,0,13,35.389,6598656
15:43:20.0,12.755,0,15,35.149,6598656
15:43:21.0,14.213,0,15,34.599,6598656
15:43:22.0,25.373,0,9,34.526,6598656
15:43:23.0,25.742,0,30,34.835,6598656
15:43:24.0,15.646,0,15,35.699,6598656
15:43:25.0,7.07,0,16,35.931,6598656
15:43:26.0,10.714,0,10,35.833,6598656
15:43:27.0,36,0,51,35.166,6598656
15:43:28.0,29.591,0,18,35.121,6598656
15:43:29.0,16.915,0,16,35.248,6598656
15:43:30.0,7.035,0,15,34.902,6598656
15:43:31.0,15.151,0,15,35.297,6598656
15:43:32.0,12.5,0,21,34.823,6598656
15:43:33.0,16.5,0,12,35.212,6598656
15:43:34.0,27.04,0,15,35.73,6598656
15:43:35.0,6.185,0,10,35.854,6598656
15:43:36.0,7.07,0,8,35.374,6598656
15:43:37.0,16.08,0,16,34.849,6598656
15:43:38.0,21,0,16,34.825,6598656
15:43:39.0,34.328,0,48,34.382,6598656
15:43:40.0,35.148,0,39,35.304,6598656
15:43:41.0,13.197,0,10,35.514,6598656
15:43:42.0,10.5,0,9,35.478,6598656
15:43:43.0,20.725,0,23,35.611,6598656
15:43:44.0,15.151,0,29,35.559,6598656
15:43:45.0,43.367,0,83,34.975,6598656
15:43:46.0,19.095,0,17,34.743,6598656
15:43:47.0,15,0,19,35.219,6598656
15:43:48.0,13.197,0,19,35.333,6598656
15:43:49.0,21.212,0,14,35.525,6598656
15:43:50.0,5.555,0,11,35.351,6598656
15:43:51.0,14.07,0,14,35.263,6598656
15:43:52.0,10.204,0,22,35.14,6598656
15:43:53.0,15.5,0,19,35.077,6598656
15:43:54.0,10.714,0,16,34.993,6598656
15:43:55.0,26.237,0,13,35.232,6598656
15:43:56.0,12.376,0,11,34.818,6598656
15:43:57.0,14.646,0,10,35.057,6598656
15:43:58.0,12,0,19,34.966,6598656
15:43:59.0,22,0,15,35.57,6598656
15:44:00.0,9.644,0,21,35.759,6598656
15:44:01.0,3.553,0,6,35.726,6598656
15:44:02.0,9.09,0,18,35.052,6598656
15:44:03.0,11.111,0,10,34.808,6598656
15:44:04.0,20,0,22,35.317,6598656
15:44:05.0,10.05,0,6,35.636,6598656
15:44:06.0,34.848,0,14,35.043,6598656
15:44:07.0,45.728,0,78,34.864,6598656
15:44:08.0,31.122,0,8,34.939,6598656
15:44:09.0,42.574,0,26,35.218,6598656
15:44:10.0,21.256,0,50,35.653,6598656
15:44:11.0,8.08,0,29,35.806,6598656
15:44:12.0,15.92,0,10,36.007,6598656
15:44:13.0,26.041,0,50,35.861,6598656
15:44:14.0,6.5,0,12,35.066,6598656
15:44:15.0,11.94,0,15,34.559,6598656
15:44:16.0,29.896,0,21,34.353,6598656
15:44:17.0,20.895,0,17,35.446,6598656
15:44:18.0,29.85,0,19,35.755,6598656
15:44:19.0,14.871,0,13,35.895,6598656
15:44:20.0,9.547,0,13,35.971,6598656
15:44:21.0,10.101,0,28,35.717,6598656
15:44:22.0,6.532,0,6,35.862,6598656
15:44:23.0,6.5,0,12,35.237,6598656
15:44:24.0,10,0,6,34.816,6598656
15:44:25.0,15.075,0,21,34.757,6598656
15:44:26.0,14,0,18,34.499,6598656
15:44:27.0,15.577,0,10,34.744,6598656
15:44:28.0,20.603,0,14,34.968,6598656
15:44:29.0,11.94,0,10,35.027,6598656
15:44:30.0,11,0,19,35.383,6598656
15:44:31.0,7.5,0,19,35.675,6598656
15:44:32.0,18.592,0,13,36.029,6598656
15:44:33.0,4.145,0,9,35.802,6598656
15:44:34.0,2.01,0,6,35.636,6598656
15:44:35.0,16.08,0,33,35.55,6598656
15:44:36.0,41.624,0,75,35.228,6598656
15:44:37.0,31.472,0,35,34.559,6598656
15:44:38.0,19,0,18,34.353,6598656
15:44:39.0,21.319,0,19,35.379,6598656
15:44:40.0,14.5,0,19,35.347,6598656
15:44:41.0,13.065,0,31,35.267,6598656
15:44:42.0,23.618,0,50,35.517,6598656
15:44:43.0,13.567,0,9,35.184,6598656
15:44:44.0,9.09,0,6,35.517,6598656
15:44:45.0,11.33,0,15,35.604,6598656
15:44:46.0,11.94,0,10,35.145,6598656
15:44:47.0,15.5,0,21,34.657,6598656
15:44:48.0,13.065,0,9,34.637,6598656
15:44:49.0,25.247,0,36,35.582,6598656
15:44:50.0,7.142,0,7,35.499,6598656
15:44:51.0,27,0,10,35.702,6598656
15:44:52.0,9.278,0,16,35.365,6598656
15:44:53.0,6.091,0,12,35.765,6598656
15:44:54.0,3.553,0,6,35.517,6598656
15:44:55.0,6.666,0,10,35.448,6598656
15:44:56.0,4.04,0,16,35.303,6598656
15:44:57.0,24.102,0,48,35.15,6598656
15:44:58.0,22.11,0,15,35.151,6598656
15:44:59.0,12.953,0,12,34.871,6598656
15:45:00.0,20.408,0,18,34.89,6598656
15:45:01.0,14.285,0,13,34.981,6598656
15:45:02.0,18.974,0,14,35.182,6598656
15:45:03.0,14.356,0,19,35.423,6598656
15:45:04.0,13.989,0,16,35.373,6598656
15:45:05.0,8.673,0,10,35.14,6598656
15:45:06.0,8.121,0,10,34.823,6598656
15:45:07.0,23.232,0,47,34.625,6598656
15:45:08.0,15.897,0,13,34.918,6598656
15:45:09.0,34.693,0,14,35.502,6598656
15:45:10.0,8.717,0,14,35.491,6598656
15:45:11.0,15.384,0,17,35.501,6598656
15:45:12.0,19.897,0,51,35.834,6598656
