Elapsed time,virtual.lab.inf.uva.es CPU combined,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap used
21:25:37.0,10.42,0.0,0.0,26.608,1.6596992E7
21:25:38.0,91.959,0.0,2.0,26.504,1.6596992E7
21:25:39.0,99.5,0.0,0.0,26.381,1.6596992E7
21:25:40.0,99.5,0.0,0.0,26.314,1.6596992E7
21:25:41.0,99.5,0.0,0.0,26.311,1.6596992E7
21:25:42.0,99.497,0.0,0.0,26.152,1.6596992E7
21:25:43.0,98.514,0.0,2.0,26.17,1.6596992E7
21:25:44.0,100.0,0.0,0.0,26.031,1.6596992E7
21:25:45.0,99.5,0.0,0.0,25.96,1.6596992E7
21:25:46.0,100.0,0.0,0.0,25.862,1.6596992E7
21:25:47.0,99.5,0.0,0.0,25.792,1.6596992E7
21:25:48.0,100.0,0.0,3.0,25.731,1.6596992E7
21:25:49.0,99.502,0.0,0.0,25.729,1.6596992E7
21:25:50.0,100.0,0.0,0.0,25.729,1.6596992E7
21:25:51.0,99.5,0.0,0.0,25.794,1.6596992E7
21:25:52.0,100.0,0.0,0.0,25.836,1.6596992E7
21:25:53.0,99.5,0.0,0.0,26.22,1.6596992E7
21:25:54.0,99.5,0.0,3.0,26.636,1.6596992E7
21:25:55.0,100.0,0.0,0.0,27.31,1.6596992E7
21:25:56.0,100.0,0.0,0.0,27.37,1.6596992E7
21:25:57.0,99.502,0.0,0.0,27.527,1.6596992E7
21:25:58.0,99.502,0.0,0.0,27.601,1.6596992E7
21:25:59.0,100.0,0.0,0.0,27.744,1.6596992E7
21:26:00.0,100.0,0.0,2.0,27.78,1.6596992E7
21:26:01.0,99.5,0.0,0.0,27.812,1.6596992E7
21:26:02.0,99.502,0.0,0.0,27.969,1.6596992E7
21:26:03.0,100.0,0.0,0.0,28.207,1.6596992E7
21:26:04.0,100.0,0.0,0.0,28.561,1.6596992E7
21:26:05.0,99.502,0.0,0.0,28.676,1.6596992E7
21:26:06.0,100.0,0.0,2.0,28.824,1.6596992E7
21:26:07.0,99.0,0.0,0.0,28.91,1.6596992E7
21:26:08.0,99.5,0.0,0.0,29.088,1.6596992E7
21:26:09.0,100.0,0.0,3.0,29.333,1.6596992E7
21:26:10.0,100.0,0.0,0.0,29.724,1.6596992E7
21:26:11.0,99.0,0.0,0.0,29.826,1.6596992E7
21:26:12.0,100.0,0.0,2.0,29.975,1.6596992E7
21:26:13.0,100.0,0.0,0.0,30.056,1.6596992E7
21:26:14.0,99.5,0.0,3.0,30.323,1.6596992E7
21:26:15.0,99.5,0.0,0.0,30.679,1.6596992E7
21:26:16.0,99.5,0.0,0.0,30.803,1.6596992E7
21:26:17.0,99.502,0.0,0.0,30.882,1.6596992E7
21:26:18.0,99.497,0.0,2.0,31.065,1.6596992E7
21:26:19.0,99.0,0.0,0.0,31.161,1.6596992E7
