Elapsed time,virtual.lab.inf.uva.es CPU combined,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap used
20:56:34.0,1.627,0,0,29.162,14491648
20:56:35.0,0.507,0,0,29.115,14491648
20:56:36.0,2.577,0,0,29.084,14491648
20:56:37.0,2.105,0,0,29.049,14491648
20:56:38.0,7.853,0,2,29.009,14491648
20:56:39.0,7.253,0,0,28.997,14491648
20:56:40.0,5.82,0,0,28.966,14491648
20:56:41.0,8.51,0,0,28.93,14491648
20:56:42.0,8.602,0,0,28.894,14491648
20:56:43.0,14.72,0,2,28.851,14491648
20:56:44.0,8.673,0,0,28.807,14491648
20:56:45.0,15.656,0,0,28.773,14491648
20:56:46.0,15.841,0,0,28.737,14491648
20:56:47.0,20.487,0,0,28.691,14491648
20:56:48.0,13.197,0,7,28.658,14491648
20:56:49.0,18.905,0,0,28.622,14491648
20:56:50.0,20.895,0,0,28.596,14491648
20:56:51.0,20.895,0,0,28.551,14491648
20:56:52.0,20.398,0,0,28.514,14491648
20:56:53.0,23.902,0,2,28.483,14491648
20:56:54.0,12.244,0,0,28.431,14491648
20:56:55.0,23.589,0,0,28.414,14491648
20:56:56.0,28.078,0,0,28.447,14491648
20:56:57.0,27.86,0,0,28.501,14491648
20:56:58.0,27.225,0,2,28.633,14491648
20:56:59.0,31.188,0,1,28.921,14491648
20:57:00.0,29.411,0,0,28.923,14491648
20:57:01.0,22,0,0,28.928,14491648
20:57:02.0,14.925,0,0,28.914,14491648
20:57:03.0,27.804,0,2,28.957,14491648
20:57:04.0,32.057,0,0,29.035,14491648
20:57:05.0,35.784,0,2,28.903,14491648
20:57:06.0,31.658,0,0,29.132,14491648
20:57:07.0,26.442,0,0,29.138,14491648
20:57:08.0,35.678,0,2,29.14,14491648
20:57:09.0,28.426,0,14,29.176,14491648
20:57:10.0,27.722,0,0,29.241,14491648
20:57:11.0,35.096,0,0,29.409,14491648
20:57:12.0,37.438,0,0,29.706,14491648
20:57:13.0,32.673,0,2,29.706,14491648
20:57:14.0,24.378,0,0,29.752,14491648
20:57:15.0,17.073,0,0,29.749,14491648
20:57:16.0,27,0,0,29.784,14491648
20:57:17.0,26.442,0,0,29.859,14491648
20:57:18.0,30.243,0,2,30.03,14491648
