Elapsed time,virtual.lab.inf.uva.es CPU,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap
09:19:24.0,4.522,0.0,0.0,45.028,1.765376E7
09:19:25.0,46.969,0.0,18.0,44.776,1.765376E7
09:19:26.0,67.5,0.0,42.0,44.457,1.765376E7
09:19:27.0,97.474,0.0,40.0,43.877,1.765376E7
09:19:28.0,96.019,0.0,46.0,42.542,1.765376E7
09:19:29.0,97.461,0.0,22.0,42.705,1.765376E7
09:19:30.0,96.984,0.0,83.0,42.938,1.765376E7
09:19:31.0,91.326,0.0,97.0,39.877,1.765376E7
09:19:32.0,95.979,0.0,30.0,41.56,1.765376E7
09:19:33.0,96.534,0.0,21.0,43.018,1.765376E7
09:19:34.0,95.959,0.0,41.0,42.226,1.765376E7
09:19:35.0,97.487,0.0,47.0,44.507,1.765376E7
09:19:36.0,95.454,0.0,77.0,42.017,1.765376E7
09:19:37.0,94.5,0.0,47.0,41.225,1.765376E7
09:19:38.0,97.474,0.0,38.0,44.0,1.765376E7
09:19:39.0,98.507,0.0,42.0,45.231,1.765376E7
09:19:40.0,95.979,0.0,33.0,45.103,1.765376E7
09:19:41.0,97.487,0.0,54.0,46.091,1.765376E7
09:19:42.0,96.482,0.0,37.0,49.421,1.765376E7
09:19:43.0,97.979,0.0,34.0,50.464,1.765376E7
09:19:44.0,98.0,0.0,35.0,51.012,1.765376E7
09:19:45.0,95.454,0.0,56.0,51.138,1.765376E7
09:19:46.0,96.984,0.0,33.0,52.299,1.765376E7
09:19:47.0,96.482,0.0,40.0,53.028,1.765376E7
09:19:48.0,97.474,0.0,41.0,53.618,1.765376E7
09:19:49.0,96.482,0.0,32.0,54.877,1.765376E7
09:19:50.0,98.0,0.0,31.0,56.907,1.765376E7
09:19:51.0,96.984,0.0,41.0,58.441,1.765376E7
09:19:52.0,97.474,0.0,41.0,58.547,1.765376E7
09:19:53.0,97.014,0.0,56.0,59.334,1.765376E7
09:19:54.0,96.969,0.0,65.0,59.871,1.765376E7
09:19:55.0,96.969,0.0,42.0,60.227,1.765376E7
09:19:56.0,98.484,0.0,76.0,61.095,1.765376E7
09:19:57.0,94.949,0.0,97.0,59.804,1.765376E7
09:19:58.0,93.5,1.0,52.0,54.532,1.765376E7
09:19:59.0,96.428,1.0,45.0,55.916,1.765376E7
09:20:00.0,94.472,5.0,37.0,56.511,1.765376E7
09:20:01.0,96.482,3.0,21.0,58.539,1.765376E7
09:20:02.0,97.979,2.0,17.0,60.539,1.765376E7
09:20:03.0,96.517,0.0,18.0,61.124,1.765376E7
09:20:04.0,95.918,1.0,22.0,60.652,1.765376E7
09:20:05.0,96.464,2.0,24.0,58.997,1.765376E7
09:20:06.0,96.0,0.0,53.0,56.719,1.765376E7
