Elapsed time,virtual.lab.inf.uva.es CPU,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap
20:47:36.0,6.552,0.0,0.0,44.216,1847296.0
20:47:37.0,55.778,0.0,21.0,43.701,1847296.0
20:47:38.0,93.0,0.0,45.0,43.918,1847296.0
20:47:39.0,96.482,0.0,44.0,43.766,1847296.0
20:47:40.0,73.869,0.0,38.0,44.231,1847296.0
20:47:41.0,96.517,0.0,66.0,43.27,1847296.0
20:47:42.0,97.979,0.0,42.0,42.698,1847296.0
20:47:43.0,96.482,0.0,54.0,40.277,1847296.0
20:47:44.0,97.0,0.0,47.0,43.753,1847296.0
20:47:45.0,96.984,0.0,45.0,40.289,1847296.0
20:47:46.0,95.959,0.0,42.0,43.723,1847296.0
20:47:47.0,97.487,0.0,45.0,40.367,1847296.0
20:47:48.0,96.984,0.0,38.0,42.251,1847296.0
20:47:49.0,97.5,0.0,41.0,42.757,1847296.0
20:47:50.0,95.5,0.0,36.0,41.127,1847296.0
20:47:51.0,96.984,0.0,53.0,45.202,1847296.0
20:47:52.0,97.979,0.0,52.0,45.915,1847296.0
20:47:53.0,95.477,0.0,78.0,46.334,1847296.0
20:47:54.0,97.512,0.0,89.0,49.67,1847296.0
20:47:55.0,97.979,0.0,47.0,49.843,1847296.0
20:47:56.0,97.487,0.0,44.0,50.461,1847296.0
20:47:57.0,97.5,0.0,36.0,49.604,1847296.0
20:47:58.0,98.0,0.0,38.0,51.65,1847296.0
20:47:59.0,98.994,0.0,34.0,53.956,1847296.0
20:48:00.0,97.969,0.0,37.0,55.664,1847296.0
20:48:01.0,98.492,0.0,54.0,55.383,1847296.0
20:48:02.0,97.474,0.0,49.0,55.666,1847296.0
20:48:03.0,97.0,0.0,52.0,57.737,1847296.0
20:48:04.0,97.474,0.0,41.0,60.287,1847296.0
20:48:05.0,98.492,0.0,94.0,61.779,1847296.0
20:48:06.0,96.446,0.0,83.0,56.165,1847296.0
20:48:07.0,96.446,0.0,66.0,53.342,1847296.0
20:48:08.0,96.969,0.0,50.0,55.734,1847296.0
20:48:09.0,98.5,0.0,23.0,61.69,1847296.0
20:48:10.0,99.497,0.0,43.0,64.615,2097152.0
20:48:11.0,97.979,2.0,93.0,62.547,2371584.0
20:48:12.0,96.954,20.0,40.0,58.518,2371584.0
20:48:13.0,95.0,5.0,23.0,55.675,2371584.0
20:48:14.0,97.0,4.0,64.0,55.848,2371584.0
20:48:15.0,96.984,1.0,37.0,60.234,2371584.0
20:48:16.0,97.989,0.0,31.0,64.709,2371584.0
20:48:17.0,97.979,3.0,29.0,61.501,2371584.0
20:48:18.0,94.974,0.0,54.0,57.408,2371584.0
20:48:19.0,95.454,0.0,56.0,57.702,2371584.0
20:48:20.0,96.482,0.0,48.0,59.67,2371584.0
20:48:21.0,96.5,0.0,42.0,62.928,2371584.0
20:48:22.0,96.969,0.0,30.0,62.326,2371584.0
20:48:23.0,96.464,0.0,22.0,59.966,2371584.0
20:48:24.0,96.446,0.0,67.0,57.106,2371584.0
20:48:25.0,96.0,0.0,65.0,58.027,2371584.0
20:48:26.0,97.0,0.0,43.0,61.69,2371584.0
20:48:27.0,98.492,0.0,28.0,64.285,2371584.0
20:48:28.0,96.984,0.0,41.0,61.082,2371584.0
20:48:29.0,96.969,0.0,48.0,58.916,2371584.0
20:48:30.0,96.464,0.0,31.0,58.514,2371584.0
20:48:31.0,97.461,0.0,74.0,58.08,2371584.0
20:48:32.0,98.009,0.0,100.0,59.885,2371584.0
20:48:33.0,71.356,0.0,40.0,57.054,2371584.0
20:48:34.0,88.0,40.0,55.0,50.193,2371584.0
20:48:35.0,96.938,0.0,32.0,52.628,2371584.0
20:48:36.0,97.0,0.0,22.0,57.197,2371584.0
20:48:37.0,98.484,11.0,49.0,62.786,2371584.0
20:48:38.0,98.492,0.0,101.0,63.316,2371584.0
20:48:39.0,96.517,0.0,92.0,55.966,2371584.0
20:48:40.0,94.0,0.0,87.0,53.107,2371584.0
20:48:41.0,96.464,0.0,62.0,56.671,2371584.0
20:48:42.0,99.492,0.0,45.0,64.503,2371584.0
20:48:43.0,98.994,0.0,50.0,66.312,2895872.0
20:48:44.0,94.974,10.0,25.0,57.658,2895872.0
20:48:45.0,95.0,12.0,66.0,52.629,2895872.0
