Elapsed time,virtual.lab.inf.uva.es CPU combined,virtual.lab.inf.uva.es Disks I/O reads,virtual.lab.inf.uva.es Disks I/O writes,virtual.lab.inf.uva.es Memory usedperc,virtual.lab.inf.uva.es Swap used
14:24:04.0,0,0,0,24.683,15278080
14:24:05.0,2,0,0,24.683,15278080
14:24:06.0,0,0,0,24.681,15278080
14:24:07.0,1.005,0,2,24.698,15278080
14:24:08.0,0,0,0,24.764,15278080
14:24:09.0,1.005,0,0,24.915,15278080
14:24:10.0,2,0,0,25.184,15278080
14:24:11.0,0,0,0,25.196,15278080
14:24:12.0,0,0,0,25.201,15278080
14:24:13.0,1,0,2,25.243,15278080
14:24:14.0,0.502,0,0,25.315,15278080
14:24:15.0,2,0,0,25.455,15278080
14:24:16.0,0,0,0,25.459,15278080
14:24:17.0,1.485,0,0,25.508,15278080
14:24:18.0,0.505,0,2,25.58,15278080
14:24:19.0,1,0,0,25.737,15278080
14:24:20.0,2.512,0,0,26.024,15278080
14:24:21.0,0,0,0,26.03,15278080
14:24:22.0,0.502,0,0,26.066,15278080
14:24:23.0,0.502,0,0,26.139,15278080
14:24:24.0,1.5,0,2,26.281,15278080
14:24:25.0,2.02,0,0,26.571,15278080
14:24:26.0,0,0,0,26.577,15278080
14:24:27.0,0,0,0,26.581,15278080
14:24:28.0,0.5,0,0,26.624,15278080
14:24:29.0,1.005,0,2,26.704,15278080
14:24:30.0,1.5,0,0,26.847,15278080
14:24:31.0,1.515,0,0,27.133,15278080
14:24:32.0,0,0,0,27.137,15278080
14:24:33.0,0,0,6,27.15,15278080
14:24:34.0,0.502,0,0,27.191,15278080
14:24:35.0,1.005,0,2,27.259,15278080
14:24:36.0,1.005,0,0,27.398,15278080
14:24:37.0,1.005,0,0,27.681,15278080
14:24:38.0,0,0,1,27.687,15278080
14:24:39.0,0.502,0,0,27.697,15278080
14:24:40.0,1,0,2,27.745,15278080
14:24:41.0,0.502,0,0,27.823,15278080
14:24:42.0,1.005,0,0,27.965,15278080
14:24:43.0,2.525,0,0,28.255,15278080
14:24:44.0,0.5,0,0,28.259,15278080
14:24:45.0,0,0,0,28.272,15278080
14:24:46.0,0.995,0,2,28.304,15278080
14:24:47.0,0,0,0,28.384,15278080
14:24:48.0,1.005,0,0,28.525,15278080
14:24:49.0,1.015,0,0,28.807,15278080
14:24:50.0,0.5,0,0,28.823,15278080
14:24:51.0,0.5,0,2,28.829,15278080
14:24:52.0,0.502,0,0,28.873,15278080
14:24:53.0,0.502,0,0,28.953,15278080
14:24:54.0,1.5,0,0,29.094,15278080
14:24:55.0,2.525,0,0,29.397,15278080
14:24:56.0,0,0,0,29.401,15278080
14:24:57.0,0,0,2,29.407,15278080
14:24:58.0,0.502,0,0,29.441,15278080
14:24:59.0,0,0,0,29.525,15278080
14:25:00.0,1.99,0,0,29.668,15278080
14:25:01.0,1.005,0,0,29.889,15278080
14:25:02.0,0,0,2,29.899,15278080
14:25:03.0,0,0,1,29.905,15278080
14:25:04.0,0,0,0,29.911,15278080
14:25:05.0,0,0,0,29.911,15278080
14:25:06.0,0.497,0,0,29.911,15278080
14:25:07.0,0,0,0,29.911,15278080
14:25:08.0,0,0,8,29.919,15278080
14:25:09.0,0,0,0,29.921,15278080
14:25:10.0,0,0,0,29.921,15278080
14:25:11.0,0,0,0,29.921,15278080
14:25:12.0,0.497,0,0,29.921,15278080
14:25:13.0,0.5,0,0,29.93,15278080
14:25:14.0,0,0,2,29.938,15278080
14:25:15.0,0.502,0,0,29.938,15278080
14:25:16.0,0,0,0,29.939,15278080
14:25:17.0,0,0,0,29.939,15278080
14:25:18.0,0.497,0,0,29.939,15278080
14:25:19.0,0.5,0,0,29.939,15278080
14:25:20.0,0.5,0,0,29.939,15278080
14:25:21.0,0,0,0,29.942,15278080
14:25:22.0,0.5,0,0,29.942,15278080
14:25:23.0,0,0,0,29.942,15278080
14:25:24.0,0,0,0,29.952,15278080
14:25:25.0,0.995,0,0,29.952,15278080
14:25:26.0,0,0,0,29.952,15278080
14:25:27.0,0,0,0,29.955,15278080
14:25:28.0,0,0,0,29.955,15278080
14:25:29.0,0,0,0,29.955,15278080
14:25:30.0,0,0,0,29.955,15278080
14:25:31.0,0.5,0,0,29.955,15278080
14:25:32.0,0,0,0,29.955,15278080
14:25:33.0,0.995,0,0,29.955,15278080
14:25:34.0,0,0,2,29.958,15278080
14:25:35.0,0.5,0,0,29.958,15278080
14:25:36.0,0,0,0,29.958,15278080
14:25:37.0,0,0,0,29.967,15278080
14:25:38.0,0,0,0,29.967,15278080
14:25:39.0,0,,,,
14:25:40.0,,0,0,29.967,15278080
14:25:41.0,0,0,2,29.976,15278080
14:25:42.0,0.502,0,0,29.976,15278080
14:25:43.0,0.5,0,0,29.976,15278080
14:25:44.0,0.497,0,0,29.976,15278080
14:25:45.0,0,0,5,29.976,15278080
14:25:46.0,0,0,0,29.98,15278080
14:25:47.0,0.497,0,0,29.98,15278080
14:25:48.0,0,0,0,29.98,15278080
14:25:49.0,0,0,0,29.98,15278080
14:25:50.0,0,0,0,29.989,15278080
14:25:51.0,0,0,0,29.989,15278080
14:25:52.0,0,0,0,29.992,15278080
14:25:53.0,0,0,0,29.992,15278080
14:25:54.0,0.497,0,0,29.992,15278080
14:25:55.0,0,0,0,29.992,15278080
14:25:56.0,0,0,0,29.992,15278080
14:25:57.0,0.497,0,0,29.998,15278080
14:25:58.0,0,0,0,30.004,15278080
14:25:59.0,0.5,0,0,30.006,15278080
14:26:00.0,0,0,0,30.006,15278080
14:26:01.0,0.5,0,0,30.004,15278080
14:26:02.0,0,0,0,30.004,15278080
14:26:03.0,0.995,0,0,30.003,15278080
14:26:04.0,0.497,0,0,30.011,15278080
14:26:05.0,0,0,0,30.011,15278080
14:26:06.0,0,0,2,30.009,15278080
14:26:07.0,0,0,0,30.009,15278080
14:26:08.0,0,0,0,30.009,15278080
14:26:09.0,0,0,0,30.009,15278080
14:26:10.0,0.995,0,0,30.007,15278080
14:26:11.0,0.5,0,2,30.007,15278080
14:26:12.0,0,0,0,30.007,15278080
14:26:13.0,0.5,0,0,30.006,15278080
14:26:14.0,0,0,0,30.006,15278080
14:26:15.0,0.5,0,0,30.036,15278080
14:26:16.0,0.5,0,0,30.036,15278080
14:26:17.0,0,0,0,30.036,15278080
14:26:18.0,0,0,0,30.034,15278080
14:26:19.0,0.497,0,0,30.034,15278080
14:26:20.0,0,0,0,30.034,15278080
14:26:21.0,0,0,0,30.034,15278080
14:26:22.0,0,0,0,30.033,15278080
14:26:23.0,0.5,0,0,30.033,15278080
14:26:24.0,0,0,0,30.033,15278080
14:26:25.0,1.477,0,0,30.033,15278080
14:26:26.0,0,0,0,30.033,15278080
14:26:27.0,0.5,0,0,30.033,15278080
14:26:28.0,0,0,0,30.042,15278080
14:26:29.0,0,0,0,30.042,15278080
14:26:30.0,0,0,0,30.042,15278080
14:26:31.0,0,0,0,30.042,15278080
14:26:32.0,0,0,0,30.042,15278080
14:26:33.0,0,0,0,30.042,15278080
14:26:34.0,0,0,0,30.041,15278080
14:26:35.0,0,0,0,30.041,15278080
14:26:36.0,0.995,0,2,30.041,15278080
14:26:37.0,0,0,0,30.041,15278080
14:26:38.0,0,0,0,30.039,15278080
14:26:39.0,0.497,0,0,30.039,15278080
14:26:40.0,0,0,0,30.039,15278080
14:26:41.0,0,0,0,30.039,15278080
14:26:42.0,0.497,0,2,30.039,15278080
14:26:43.0,0,0,0,30.039,15278080
14:26:44.0,0,0,0,30.039,15278080
14:26:45.0,0,0,0,30.037,15278080
14:26:46.0,0,0,0,30.037,15278080
14:26:47.0,0,0,0,30.037,15278080
14:26:49.0,0,0,0,30.037,15278080
14:26:50.0,0,0,0,30.037,15278080
14:26:51.0,0,0,0,30.037,15278080
14:26:52.0,0.5,0,0,30.037,15278080
14:26:53.0,0,0,0,30.037,15278080
14:26:54.0,0.5,0,0,30.037,15278080
14:26:55.0,0,0,0,30.036,15278080
14:26:56.0,0,0,0,30.036,15278080
14:26:57.0,0.5,0,0,30.036,15278080
14:26:58.0,0,0,0,30.036,15278080
14:26:59.0,0,0,0,30.036,15278080
14:27:00.0,0,0,0,30.036,15278080
14:27:01.0,0,0,2,30.036,15278080
14:27:02.0,0,0,0,30.035,15278080
14:27:03.0,0.502,0,4,30.035,15278080
14:27:04.0,0.995,0,0,30.034,15278080
14:27:05.0,0.5,0,0,30.034,15278080
14:27:06.0,0,0,0,30.034,15278080
14:27:07.0,0.497,0,0,30.034,15278080
14:27:08.0,0,0,2,30.042,15278080
14:27:09.0,0.5,0,0,30.042,15278080
14:27:10.0,0.497,0,0,30.042,15278080
14:27:11.0,0,0,0,30.04,15278080
14:27:12.0,0,0,0,30.04,15278080
14:27:13.0,0,0,2,30.04,15278080
14:27:14.0,0,0,2,30.04,15278080
14:27:15.0,0,0,0,30.04,15278080
14:27:16.0,0,0,0,30.04,15278080
14:27:17.0,0.5,0,0,30.039,15278080
14:27:18.0,0,0,0,30.039,15278080
14:27:19.0,0,0,0,30.045,15278080
14:27:20.0,0.502,0,0,30.051,15278080
14:27:21.0,0.5,0,0,30.051,15278080
14:27:22.0,0,0,0,30.051,15278080
14:27:23.0,0,0,0,30.051,15278080
14:27:24.0,0,0,0,30.051,15278080
14:27:25.0,0,0,2,30.057,15278080
14:27:26.0,0,0,0,30.055,15278080
14:27:27.0,0,0,0,30.055,15278080
14:27:28.0,0,0,0,30.055,15278080
14:27:29.0,0.497,0,0,30.055,15278080
14:27:30.0,0,0,0,30.055,15278080
14:27:31.0,0,0,0,30.055,15278080
14:27:32.0,0,0,0,30.055,15278080
14:27:33.0,0,0,0,30.055,15278080
14:27:34.0,0.5,0,0,30.055,15278080
14:27:35.0,0.497,0,0,30.055,15278080
14:27:36.0,0,0,0,30.054,15278080
14:27:37.0,0,0,0,30.054,15278080
14:27:38.0,0,0,2,30.054,15278080
